group_type,dataset,subset,measure,n,mean,median,q10,q90,source_model,fixed_error_type,motion_group,effective_k_group,duration_group
motion_group,videofeedback,,residual_d2_score,785,0.16758811046308078,0.0949999988079071,0.008333333147068819,0.4476666549841563,,,mid,,
motion_group,videofeedback,,R0,785,0.20211536736341618,0.163,0.027,0.45829295774647894,,,mid,,
motion_group,videofeedback,,R1,785,0.21953777698035348,0.17700000000000002,0.033,0.4785239436619718,,,mid,,
motion_group,videofeedback,,R1_minus_R0,785,0.017422409616937293,0.008450704225352101,0.0,0.05400000000000002,,,mid,,
effective_k,comgenvid,,rho_mean,2,0.15568827465176582,0.15568827465176582,0.07902834787964821,0.23234820142388343,,,,1,
effective_k,comgenvid,,rho_median,2,0.15245552361011505,0.15245552361011505,0.07426017820835114,0.23065086901187898,,,,1,
effective_k,comgenvid,,mean_motion_magnitude,2,4.544045090675354,4.544045090675354,2.7745536088943483,6.31353657245636,,,,1,
effective_k,comgenvid,,mean_common_magnitude,2,1.928022712469101,1.928022712469101,0.9011184871196747,2.954926937818527,,,,1,
effective_k,comgenvid,,raw_d2_score,2,0.0049999998882412,0.0049999998882412,0.0049999998882412,0.0049999998882412,,,,1,
effective_k,comgenvid,,residual_d2_score,2,0.017500000074505806,0.017500000074505806,0.0035000000149011615,0.03150000013411045,,,,1,
effective_k,comgenvid,,R0,2,0.34349999999999997,0.34349999999999997,0.2631,0.4239,,,,1,
effective_k,comgenvid,,R1,2,0.35050000000000003,0.35050000000000003,0.2805,0.4205,,,,1,
effective_k,comgenvid,,R1_minus_R0,2,0.00700000000000002,0.00700000000000002,-0.0034000000000000002,0.01740000000000004,,,,1,
effective_k,comgenvid,,rho_mean,4296,0.06575745385676948,0.05491896842916806,0.03396542960156997,0.10919053355852763,,,,3,
effective_k,comgenvid,,rho_median,4296,0.05754878016392233,0.04703128058463335,0.026906841744979225,0.10043993095556895,,,,3,
effective_k,comgenvid,,mean_motion_magnitude,4296,4.135711219316681,3.810424606005351,1.9230916102727256,6.904575030008951,,,,3,
effective_k,comgenvid,,mean_common_magnitude,4296,1.1701386143973134,0.9998431503772736,0.48832826813062036,2.065962811311086,,,,3,
effective_k,comgenvid,,raw_d2_score,4296,0.02414571691806236,0.0,0.0,0.03166666595886145,,,,3,
effective_k,comgenvid,,residual_d2_score,4296,0.04205617619469394,0.0,0.0,0.09666666823128858,,,,3,
effective_k,comgenvid,,R0,4296,0.13917597765363127,0.049,0.002,0.438,,,,3,
effective_k,comgenvid,,R1,4296,0.14726908752327747,0.051,0.004,0.469,,,,3,
effective_k,comgenvid,,R1_minus_R0,4296,0.008093109869646183,0.0,-0.0020000000000000018,0.034,,,,3,
effective_k,genvideo,,rho_mean,1733,0.09341803639998204,0.08208312094211578,0.046028152108192444,0.1555123686790466,,,,1,
effective_k,genvideo,,rho_median,1733,0.0838333582367202,0.07166073471307755,0.038143088668584825,0.14411313235759735,,,,1,
effective_k,genvideo,,mean_motion_magnitude,1733,4.335346347633567,3.8711094856262207,1.8556437730789186,7.4873936653137205,,,,1,
effective_k,genvideo,,mean_common_magnitude,1733,1.454505928926948,1.2085939645767212,0.5442721128463746,2.7596837520599364,,,,1,
effective_k,genvideo,,raw_d2_score,1733,0.06032890911319917,0.0149999996647238,0.0,0.1899999976158142,,,,1,
effective_k,genvideo,,residual_d2_score,1733,0.1060213504737459,0.014999999664723873,0.0,0.353999990224838,,,,1,
effective_k,genvideo,,R0,1733,0.1646076168493941,0.089,0.03,0.4123999999999999,,,,1,
effective_k,genvideo,,R1,1733,0.17918926716676287,0.10300000000000001,0.034,0.4426,,,,1,
effective_k,genvideo,,R1_minus_R0,1733,0.014581650317368727,0.006000000000000005,-0.0040000000000000036,0.05359999999999987,,,,1,
effective_k,genvideo,,rho_mean,73,0.08843641069858041,0.07928301766514778,0.054042155668139455,0.14079332649707793,,,,2,
effective_k,genvideo,,rho_median,73,0.07819396879983274,0.07086265087127686,0.04704807996749878,0.11963380128145215,,,,2,
effective_k,genvideo,,mean_motion_magnitude,73,4.561872313283894,4.185910224914551,2.8522185325622558,6.426682996749878,,,,2,
effective_k,genvideo,,mean_common_magnitude,73,1.4852148653709725,1.3226486444473267,0.7834490776062012,2.3143613815307615,,,,2,
effective_k,genvideo,,raw_d2_score,73,0.038698630082127504,0.0099999997764825,0.0049999998882412,0.06950000263750541,,,,2,
effective_k,genvideo,,residual_d2_score,73,0.08119863024848985,0.022499999962747097,0.004999999888241291,0.1760000020265579,,,,2,
effective_k,genvideo,,R0,73,0.10673972602739727,0.028,0.0126,0.41579999999999995,,,,2,
effective_k,genvideo,,R1,73,0.1196164383561644,0.033,0.016,0.4529999999999999,,,,2,
effective_k,genvideo,,R1_minus_R0,73,0.012876712328767125,0.004,-0.0019999999999999983,0.04919999999999999,,,,2,
effective_k,genvideo,,rho_mean,11817,0.10852238318387233,0.09507767607768376,0.053756855179866156,0.18227750261624653,,,,3,
effective_k,genvideo,,rho_median,11817,0.09862022352943599,0.08406589428583781,0.044345435996850334,0.17291857649882633,,,,3,
effective_k,genvideo,,mean_motion_magnitude,11817,4.5760454356341285,4.357065916061401,1.8804895559946697,7.647216033935547,,,,3,
effective_k,genvideo,,mean_common_magnitude,11817,1.552224543002096,1.4165339469909668,0.5836672008037568,2.6548719882965086,,,,3,
effective_k,genvideo,,raw_d2_score,11817,0.16293475427930804,0.08666666597127907,0.0049999998882412,0.4283333321412404,,,,3,
effective_k,genvideo,,residual_d2_score,11817,0.23329821456175284,0.1633333365122477,0.0033333332588275275,0.5849999984105428,,,,3,
effective_k,genvideo,,R0,11817,0.3540932554793941,0.328,0.020999999999999998,0.753,,,,3,
effective_k,genvideo,,R1,11817,0.360991114496065,0.335,0.023,0.762,,,,3,
effective_k,genvideo,,R1_minus_R0,11817,0.006897859016670898,0.0020000000000000018,-0.028000000000000025,0.04600000000000004,,,,3,
effective_k,videofeedback,,rho_mean,1954,0.12602340369847553,0.11204732209444046,0.04889877922832966,0.22285860031843185,,,,1,
effective_k,videofeedback,,rho_median,1954,0.11908339298170102,0.10286100208759308,0.04234385900199413,0.21924506276845934,,,,1,
effective_k,videofeedback,,mean_motion_magnitude,1954,5.504771930664138,5.353616952896118,2.0359603643417357,9.269132614135742,,,,1,
effective_k,videofeedback,,mean_common_magnitude,1954,2.1227063170291993,1.8449112176895142,0.5556398153305053,4.046918344497682,,,,1,
effective_k,videofeedback,,raw_d2_score,1954,0.09646878147472986,0.0350000001490116,0.0,0.2869999945163731,,,,1,
effective_k,videofeedback,,residual_d2_score,1954,0.1675255888336154,0.08500000089406967,0.009999999776482582,0.5049999952316284,,,,1,
effective_k,videofeedback,,R0,1954,0.14584390992835208,0.098,0.005300000000000011,0.353,,,,1,
effective_k,videofeedback,,R1,1954,0.1713505629477994,0.12299999999999998,0.012,0.4034000000000001,,,,1,
effective_k,videofeedback,,R1_minus_R0,1954,0.025506653019447288,0.010000000000000009,0.0,0.07200000000000002,,,,1,
effective_k,videofeedback,,rho_mean,1546,0.10121324561486514,0.07376814012726148,0.044190481305122375,0.2030063346028328,,,,3,
effective_k,videofeedback,,rho_median,1546,0.09377025800514942,0.06517532840371132,0.03731452176968257,0.19646966457366943,,,,3,
effective_k,videofeedback,,mean_motion_magnitude,1546,4.20923181386434,3.9396681388219195,1.708572586377462,7.178221543629964,,,,3,
effective_k,videofeedback,,mean_common_magnitude,1546,1.44839318511255,1.125246822834015,0.48986032108465827,2.843559185663859,,,,3,
effective_k,videofeedback,,raw_d2_score,1546,0.11898016365089961,0.028333333320915668,0.0,0.3891666655739149,,,,3,
effective_k,videofeedback,,residual_d2_score,1546,0.16158042251425198,0.061666667461395264,0.008333333147068819,0.5166666706403096,,,,3,
effective_k,videofeedback,,R0,1546,0.2121740794052803,0.16901408450704225,0.008450704225352112,0.5091549295774648,,,,3,
effective_k,videofeedback,,R1,1546,0.22428529781535267,0.17464788732394365,0.011267605633802816,0.5309859154929577,,,,3,
effective_k,videofeedback,,R1_minus_R0,1546,0.012111218410072335,0.0028169014084507005,0.0,0.03943661971830986,,,,3,
duration,comgenvid,,rho_mean,25,0.13680537732938924,0.13421769688526788,0.06269150550166766,0.21537926197052001,,,,,2-4s
duration,comgenvid,,rho_median,25,0.1307277193168799,0.13533750424782434,0.05827471315860749,0.20633264978726706,,,,,2-4s
duration,comgenvid,,mean_motion_magnitude,25,7.387548147837322,7.061098734537761,3.8493645826975507,10.959188461303711,,,,,2-4s
duration,comgenvid,,mean_common_magnitude,25,2.722652753988902,2.385789235432943,1.2386667172114056,4.597865056991577,,,,,2-4s
duration,comgenvid,,raw_d2_score,25,0.05979999997963503,0.016666666604578436,0.0016666666294137334,0.1786666666467986,,,,,2-4s
duration,comgenvid,,residual_d2_score,25,0.09833333428949118,0.04000000096857548,0.0033333332588275305,0.3003333374857904,,,,,2-4s
duration,comgenvid,,R0,25,0.40556,0.416,0.1322,0.6406000000000001,,,,,2-4s
duration,comgenvid,,R1,25,0.4173200000000001,0.438,0.1486,0.7020000000000001,,,,,2-4s
duration,comgenvid,,R1_minus_R0,25,0.011760000000000001,0.01200000000000001,-0.041199999999999994,0.07640000000000001,,,,,2-4s
duration,comgenvid,,rho_mean,1533,0.06813657872020795,0.05732495834430059,0.03588374083240827,0.11300929437081018,,,,,4-6s
duration,comgenvid,,rho_median,1533,0.060220661451203736,0.049189714094003044,0.030089952672521274,0.10226280242204665,,,,,4-6s
duration,comgenvid,,mean_motion_magnitude,1533,4.41122516359187,4.191089948018392,2.1020171801249186,7.053729756673177,,,,,4-6s
duration,comgenvid,,mean_common_magnitude,1533,1.2426512472462747,1.101978560288747,0.5467960735162098,2.0919884602228795,,,,,4-6s
duration,comgenvid,,raw_d2_score,1533,0.015720808887046207,0.0,0.0,0.011666666716337133,,,,,4-6s
duration,comgenvid,,residual_d2_score,1533,0.030083713821571052,0.0,0.0,0.06833333298563957,,,,,4-6s
duration,comgenvid,,R0,1533,0.11408610567514678,0.047,0.002,0.3257999999999999,,,,,4-6s
duration,comgenvid,,R1,1533,0.1217273320287019,0.049,0.004,0.3699999999999998,,,,,4-6s
duration,comgenvid,,R1_minus_R0,1533,0.007641226353555122,0.0,0.0,0.03,,,,,4-6s
duration,comgenvid,,rho_mean,2034,0.05921819580716432,0.05015831999480724,0.03126647472381592,0.09912554311255614,,,,,6-10s
duration,comgenvid,,rho_median,2034,0.050587083992796454,0.04122429403165977,0.023715636382500332,0.08865539878606797,,,,,6-10s
duration,comgenvid,,mean_motion_magnitude,2034,3.552907437901738,3.1981688737869263,1.7082510471343995,5.874536212285362,,,,,6-10s
duration,comgenvid,,mean_common_magnitude,2034,0.9763901964726213,0.8235591451327007,0.43266523877779645,1.7358442624409995,,,,,6-10s
duration,comgenvid,,raw_d2_score,2034,0.018685676800486953,0.0,0.0,0.011666666716337133,,,,,6-10s
duration,comgenvid,,residual_d2_score,2034,0.03392576198336269,0.0,0.0,0.0633333350221316,,,,,6-10s
duration,comgenvid,,R0,2034,0.11302704031465094,0.047,0.002,0.34170000000000006,,,,,6-10s
duration,comgenvid,,R1,2034,0.12011651917404131,0.047,0.002,0.372,,,,,6-10s
duration,comgenvid,,R1_minus_R0,2034,0.007089478859390363,0.0,0.0,0.027999999999999997,,,,,6-10s
duration,comgenvid,,rho_mean,638,0.0759057390017974,0.06492075324058533,0.042713681173821294,0.1269186295568943,,,,,10-20s
duration,comgenvid,,rho_median,638,0.06817160481480003,0.057291723787784576,0.035178366924325626,0.11598831564188004,,,,,10-20s
duration,comgenvid,,mean_motion_magnitude,638,5.089754591385523,4.791137536366781,2.6054670174916588,7.798919169108075,,,,,10-20s
duration,comgenvid,,mean_common_magnitude,638,1.505926032822147,1.3745902975400288,0.7094367186228434,2.476703461011252,,,,,10-20s
duration,comgenvid,,raw_d2_score,638,0.047847439821073784,0.003333333258827467,0.0,0.13933333543439724,,,,,10-20s
duration,comgenvid,,residual_d2_score,638,0.07929205821190603,0.006666666517655055,0.0,0.2549999979945521,,,,,10-20s
duration,comgenvid,,R0,638,0.24416300940438873,0.1645,0.008,0.6163000000000002,,,,,10-20s
duration,comgenvid,,R1,638,0.25641692789968656,0.182,0.008,0.6380000000000006,,,,,10-20s
duration,comgenvid,,R1_minus_R0,638,0.012253918495297807,0.0,-0.007999999999999993,0.05260000000000013,,,,,10-20s
duration,comgenvid,,rho_mean,68,0.08903260223165738,0.07546921943624815,0.04593608267605305,0.16361394897103315,,,,,20s+
duration,comgenvid,,rho_median,68,0.08177045486210022,0.0675717256963253,0.04098027547200521,0.15318455273906392,,,,,20s+
duration,comgenvid,,mean_motion_magnitude,68,5.222491924815317,4.843788146972656,2.563647301991781,7.718305619557699,,,,,20s+
duration,comgenvid,,mean_common_magnitude,68,1.6317997563484254,1.4215059876441956,0.80836048523585,2.585882989565532,,,,,20s+
duration,comgenvid,,raw_d2_score,68,0.14134803880006075,0.03333333274349563,0.0,0.46166665901740406,,,,,20s+
duration,comgenvid,,residual_d2_score,68,0.18438725402195227,0.08083333199222884,0.0,0.5281666527191798,,,,,20s+
duration,comgenvid,,R0,68,0.41001470588235295,0.3645,0.0413,0.7633,,,,,20s+
duration,comgenvid,,R1,68,0.41789705882352934,0.3985,0.0475,0.7926000000000001,,,,,20s+
duration,comgenvid,,R1_minus_R0,68,0.007882352941176474,0.002000000000000001,-0.02800000000000002,0.05400000000000005,,,,,20s+
duration,genvideo,,rho_mean,3303,0.09301867799412165,0.08202265451351802,0.046123053630193075,0.15247166951497404,,,,,2-4s
duration,genvideo,,rho_median,3303,0.08306826440044963,0.07145087172587712,0.03811384662985802,0.14145613908767704,,,,,2-4s
duration,genvideo,,mean_motion_magnitude,3303,4.199160581454823,3.753151019414266,2.002034854888916,7.00284357070923,,,,,2-4s
duration,genvideo,,mean_common_magnitude,3303,1.410045157240918,1.1762601137161255,0.5881366610527039,2.547975818316143,,,,,2-4s
duration,genvideo,,raw_d2_score,3303,0.053539711092936565,0.0099999997764825,0.0,0.14633333086967493,,,,,2-4s
duration,genvideo,,residual_d2_score,3303,0.09539787083722667,0.016666666294137638,0.0,0.3149999976158142,,,,,2-4s
duration,genvideo,,R0,3303,0.1446106569785044,0.075,0.017,0.39480000000000015,,,,,2-4s
duration,genvideo,,R1,3303,0.15704238570996065,0.08600000000000001,0.018000000000000002,0.42400000000000004,,,,,2-4s
duration,genvideo,,R1_minus_R0,3303,0.012431728731456251,0.004,-0.006000000000000002,0.04999999999999999,,,,,2-4s
duration,genvideo,,rho_mean,2182,0.09173664316680685,0.07732669884959856,0.04526277879873912,0.15800698399543767,,,,,4-6s
duration,genvideo,,rho_median,2182,0.08248047495950576,0.06688773259520531,0.03603447414934635,0.15049059838056567,,,,,4-6s
duration,genvideo,,mean_motion_magnitude,2182,2.9468425793491884,2.386293888092041,1.2728156765302021,5.638800764083864,,,,,4-6s
duration,genvideo,,mean_common_magnitude,2182,1.024368369425432,0.7472746471563976,0.3618132293224335,2.15171629190445,,,,,4-6s
duration,genvideo,,raw_d2_score,2182,0.030843262902122043,0.0049999998882412,0.0,0.0731666664282482,,,,,4-6s
duration,genvideo,,residual_d2_score,2182,0.05266116712022695,0.011666666405896345,0.0,0.16166667143503824,,,,,4-6s
duration,genvideo,,R0,2182,0.1038377635197067,0.043000000000000003,0.008,0.3088000000000002,,,,,4-6s
duration,genvideo,,R1,2182,0.10826306141154905,0.047,0.011,0.33,,,,,4-6s
duration,genvideo,,R1_minus_R0,2182,0.004425297891842346,0.002,-0.007999999999999993,0.028000000000000004,,,,,4-6s
duration,genvideo,,rho_mean,87,0.09316912896474429,0.08392232408126195,0.04747509360313416,0.15055687427520756,,,,,6-10s
duration,genvideo,,rho_median,87,0.08350292293147908,0.07796802495916684,0.038871744523445766,0.13958659569422405,,,,,6-10s
duration,genvideo,,mean_motion_magnitude,87,4.9355177080822505,4.670707782109578,2.4269731044769287,7.7616630236307795,,,,,6-10s
duration,genvideo,,mean_common_magnitude,87,1.6028933073072855,1.4967208703358967,0.7424632350603739,2.8351953824361167,,,,,6-10s
duration,genvideo,,raw_d2_score,87,0.1528160910932097,0.04833333256343993,0.002666666607061973,0.41333333452542637,,,,,6-10s
duration,genvideo,,residual_d2_score,87,0.20819923432251275,0.09000000078231096,0.0016666666294137638,0.6050000029305619,,,,,6-10s
duration,genvideo,,R0,87,0.3282528735632184,0.218,0.0146,0.7898000000000002,,,,,6-10s
duration,genvideo,,R1,87,0.3304597701149426,0.262,0.015,0.7706000000000003,,,,,6-10s
duration,genvideo,,R1_minus_R0,87,0.0022068965517241376,0.0019999999999999983,-0.024800000000000013,0.04000000000000001,,,,,6-10s
duration,genvideo,,rho_mean,6561,0.11814456460863085,0.10511335358023643,0.06033753231167793,0.1929053912560145,,,,,10-20s
duration,genvideo,,rho_median,6561,0.10833491077940682,0.09472682078679402,0.05062193920214971,0.18477395673592886,,,,,10-20s
duration,genvideo,,mean_motion_magnitude,6561,5.221450295469589,5.104206085205078,2.550088961919149,8.13989289601644,,,,,10-20s
duration,genvideo,,mean_common_magnitude,6561,1.7718634544648186,1.6488425731658936,0.8647792935371399,2.8228530089060464,,,,,10-20s
duration,genvideo,,raw_d2_score,6561,0.22696006603817018,0.1866666624943415,0.0233333328117926,0.4899999797344208,,,,,10-20s
duration,genvideo,,residual_d2_score,6561,0.3204364172980111,0.2900000090400378,0.033333333830038704,0.6566666563351949,,,,,10-20s
duration,genvideo,,R0,6561,0.46900792562109433,0.484,0.11599999999999999,0.794,,,,,10-20s
duration,genvideo,,R1,6561,0.47692501143118426,0.493,0.12100000000000001,0.8079999999999999,,,,,10-20s
duration,genvideo,,R1_minus_R0,6561,0.007917085810089926,0.006000000000000005,-0.03600000000000003,0.05199999999999999,,,,,10-20s
duration,genvideo,,rho_mean,1490,0.10744702397601917,0.09326300894220671,0.05591349626580874,0.18084219147761665,,,,,20s+
duration,genvideo,,rho_median,1490,0.09663729758316471,0.08114211571713288,0.04564128903051217,0.17184690969685723,,,,,20s+
duration,genvideo,,mean_motion_magnitude,1490,4.653783539827417,4.448529481887817,2.109762170910835,7.455548636118572,,,,,20s+
duration,genvideo,,mean_common_magnitude,1490,1.55336785619181,1.4321945210297904,0.7037730356057486,2.487630144755047,,,,,20s+
duration,genvideo,,raw_d2_score,1490,0.19211633034483827,0.14500000079472855,0.013333333035310034,0.43333332786957424,,,,,20s+
duration,genvideo,,residual_d2_score,1490,0.26580201378883894,0.23500000312924385,0.01833333323399226,0.5716666678587595,,,,,20s+
duration,genvideo,,R0,1490,0.4479429530201342,0.4735,0.096,0.7711000000000001,,,,,20s+
duration,genvideo,,R1,1490,0.45121006711409395,0.47450000000000003,0.09280000000000001,0.784,,,,,20s+
duration,genvideo,,R1_minus_R0,1490,0.0032671140939597304,0.00399999999999999,-0.040200000000000014,0.04600000000000004,,,,,20s+
duration,videofeedback,,rho_mean,3500,0.11506440244211506,0.09259993210434914,0.045739309241374336,0.2174363111456235,,,,,2-4s
duration,videofeedback,,rho_median,3500,0.10790221964634422,0.08424706757068634,0.03942245170474053,0.212043829758962,,,,,2-4s
duration,videofeedback,,mean_motion_magnitude,3500,4.932513353357713,4.49170700709025,1.8749298810958863,8.529491710662843,,,,,2-4s
duration,videofeedback,,mean_common_magnitude,3500,1.8248525736168735,1.4574909806251526,0.5236100167036057,3.6027769088745116,,,,,2-4s
duration,videofeedback,,raw_d2_score,3500,0.10641238057311797,0.0299999993294477,0.0,0.3383333341528972,,,,,2-4s
duration,videofeedback,,residual_d2_score,3500,0.16489952393940516,0.07500000298023224,0.009999999776482582,0.5049999952316284,,,,,2-4s
duration,videofeedback,,R0,3500,0.17514289336016098,0.12394366197183099,0.006,0.4170999999999999,,,,,2-4s
duration,videofeedback,,R1,3500,0.19473259154929579,0.1436619718309859,0.011267605633802818,0.46109718309859155,,,,,2-4s
duration,videofeedback,,R1_minus_R0,3500,0.01958969818913481,0.007999999999999997,0.0,0.061971830985915466,,,,,2-4s
