dataset,beta,mode,source_model,n_real,n_fake,n_total,auc,ap
videofeedback,0.8,fused_alpha0p60,LaVie-base,3214.0,3214.0,6428.0,0.7860374977395488,0.8160371691623187
videofeedback,0.8,fused_alpha0p60,ModelScope,4080.0,4080.0,8160.0,0.8841783809111882,0.8972671931580056
videofeedback,0.8,fused_alpha0p60,Pika,4080.0,4080.0,8160.0,0.770968497693195,0.8049807658837222
videofeedback,0.8,fused_alpha0p60,SoRA-Clip,920.0,920.0,1840.0,0.8002008506616257,0.8095285624289321
videofeedback,0.8,fused_alpha0p60,Text2Video-Zero,4080.0,4080.0,8160.0,0.8096775879469436,0.8254344422599815
videofeedback,0.8,fused_alpha0p60,VideoCrafter2,4080.0,4080.0,8160.0,0.8497813941753172,0.881636219159488
videofeedback,0.8,fused_alpha0p60,ZeroScope-576w,2178.0,2178.0,4356.0,0.8791856708836423,0.893328951665709
videofeedback,0.8,fused_alpha0p60,Average,2820.2,2820.2,5640.4,0.8350643837772423,0.8570381301431998
videofeedback,0.85,patch_only,AnimateDiff,1398.0,1398.0,2796.0,0.7006586151072143,0.729062870067893
videofeedback,0.85,patch_only,Fast-SVD,1000.0,1000.0,2000.0,0.7566135,0.7618810799236838
videofeedback,0.85,patch_only,LVDM,3172.0,3172.0,6344.0,0.9128414571701633,0.9317368351312371
videofeedback,0.85,patch_only,LaVie-base,3214.0,3214.0,6428.0,0.6913764318288571,0.6971433062633621
videofeedback,0.85,patch_only,ModelScope,4080.0,4080.0,8160.0,0.8635734453094963,0.8780901442642481
videofeedback,0.85,patch_only,Pika,4080.0,4080.0,8160.0,0.65907223183391,0.6756777002915827
videofeedback,0.85,patch_only,SoRA-Clip,920.0,920.0,1840.0,0.7315583648393195,0.7234784608610075
videofeedback,0.85,patch_only,Text2Video-Zero,4080.0,4080.0,8160.0,0.7455652573529412,0.7506583257195062
videofeedback,0.85,patch_only,VideoCrafter2,4080.0,4080.0,8160.0,0.7352816524894271,0.7584438831723465
videofeedback,0.85,patch_only,ZeroScope-576w,2178.0,2178.0,4356.0,0.8783732221623533,0.8908346360997198
videofeedback,0.85,patch_only,Average,2820.2,2820.2,5640.4,0.7674914178093682,0.7797007241794587
videofeedback,0.85,fused_alpha0p60,AnimateDiff,1398.0,1398.0,2796.0,0.7935493378032382,0.8352868758914074
videofeedback,0.85,fused_alpha0p60,Fast-SVD,1000.0,1000.0,2000.0,0.832495,0.8495674922649137
videofeedback,0.85,fused_alpha0p60,LVDM,3172.0,3172.0,6344.0,0.931388834998545,0.9460417364321899
videofeedback,0.85,fused_alpha0p60,LaVie-base,3214.0,3214.0,6428.0,0.7808779573188087,0.8116010804807774
videofeedback,0.85,fused_alpha0p60,ModelScope,4080.0,4080.0,8160.0,0.8835476739715494,0.8971101061046456
videofeedback,0.85,fused_alpha0p60,Pika,4080.0,4080.0,8160.0,0.761068699538639,0.796382572587168
videofeedback,0.85,fused_alpha0p60,SoRA-Clip,920.0,920.0,1840.0,0.7965016540642722,0.8063126426855811
videofeedback,0.85,fused_alpha0p60,Text2Video-Zero,4080.0,4080.0,8160.0,0.8112722871011149,0.8270664928839702
videofeedback,0.85,fused_alpha0p60,VideoCrafter2,4080.0,4080.0,8160.0,0.8433250432525952,0.8763857735770983
videofeedback,0.85,fused_alpha0p60,ZeroScope-576w,2178.0,2178.0,4356.0,0.877433657047982,0.8924909706958872
videofeedback,0.85,fused_alpha0p60,Average,2820.2,2820.2,5640.4,0.8311460145096744,0.8538245743603639
videofeedback,0.9,patch_only,AnimateDiff,1398.0,1398.0,2796.0,0.6876751173247702,0.7151263019083411
videofeedback,0.9,patch_only,Fast-SVD,1000.0,1000.0,2000.0,0.744823,0.7478970477351554
videofeedback,0.9,patch_only,LVDM,3172.0,3172.0,6344.0,0.9116710649138347,0.9308725306218883
videofeedback,0.9,patch_only,LaVie-base,3214.0,3214.0,6428.0,0.6817456027205183,0.6863729828784302
videofeedback,0.9,patch_only,ModelScope,4080.0,4080.0,8160.0,0.860644163302576,0.8751987089046485
videofeedback,0.9,patch_only,Pika,4080.0,4080.0,8160.0,0.6418658388600539,0.6549769452113898
videofeedback,0.9,patch_only,SoRA-Clip,920.0,920.0,1840.0,0.7246000708884688,0.7150129170460733
videofeedback,0.9,patch_only,Text2Video-Zero,4080.0,4080.0,8160.0,0.7468440924163783,0.7519307843747585
videofeedback,0.9,patch_only,VideoCrafter2,4080.0,4080.0,8160.0,0.7230555555555556,0.7458392724157045
videofeedback,0.9,patch_only,ZeroScope-576w,2178.0,2178.0,4356.0,0.8738618550476802,0.8869253538137766
videofeedback,0.9,patch_only,Average,2820.2,2820.2,5640.4,0.7596786361029837,0.7710152844910165
videofeedback,0.9,fused_alpha0p60,AnimateDiff,1398.0,1398.0,2796.0,0.7864996182979569,0.8292587450387531
videofeedback,0.9,fused_alpha0p60,Fast-SVD,1000.0,1000.0,2000.0,0.825817,0.8437502573765515
videofeedback,0.9,fused_alpha0p60,LVDM,3172.0,3172.0,6344.0,0.9312930250346267,0.9461939191771085
videofeedback,0.9,fused_alpha0p60,LaVie-base,3214.0,3214.0,6428.0,0.7755725282474117,0.8069996017017044
videofeedback,0.9,fused_alpha0p60,ModelScope,4080.0,4080.0,8160.0,0.8826714484813534,0.8967588860584537
videofeedback,0.9,fused_alpha0p60,Pika,4080.0,4080.0,8160.0,0.7510450908304498,0.7876021211744535
videofeedback,0.9,fused_alpha0p60,SoRA-Clip,920.0,920.0,1840.0,0.7923806710775047,0.8026713182938922
videofeedback,0.9,fused_alpha0p60,Text2Video-Zero,4080.0,4080.0,8160.0,0.8126225490196078,0.8284493828106243
videofeedback,0.9,fused_alpha0p60,VideoCrafter2,4080.0,4080.0,8160.0,0.8366058126682046,0.8709259423039242
videofeedback,0.9,fused_alpha0p60,ZeroScope-576w,2178.0,2178.0,4356.0,0.8753167369495946,0.8913965524545366
videofeedback,0.9,fused_alpha0p60,Average,2820.2,2820.2,5640.4,0.826982448060671,0.8504006726390003
videofeedback,0.95,patch_only,AnimateDiff,1398.0,1398.0,2796.0,0.6751423963520337,0.7009667917658646
videofeedback,0.95,patch_only,Fast-SVD,1000.0,1000.0,2000.0,0.7325214999999999,0.7332535153643116
videofeedback,0.95,patch_only,LVDM,3172.0,3172.0,6344.0,0.909595894642434,0.9293255478080645
videofeedback,0.95,patch_only,LaVie-base,3214.0,3214.0,6428.0,0.6721143863828483,0.6753384159229645
videofeedback,0.95,patch_only,ModelScope,4080.0,4080.0,8160.0,0.8569018226163014,0.871705604981156
videofeedback,0.95,patch_only,Pika,4080.0,4080.0,8160.0,0.6250171808919646,0.6332902342398399
videofeedback,0.95,patch_only,SoRA-Clip,920.0,920.0,1840.0,0.7172247164461248,0.7048232267262365
videofeedback,0.95,patch_only,Text2Video-Zero,4080.0,4080.0,8160.0,0.7475926927143406,0.7527237049660922
videofeedback,0.95,patch_only,VideoCrafter2,4080.0,4080.0,8160.0,0.7106729683294887,0.7329526981892766
videofeedback,0.95,patch_only,ZeroScope-576w,2178.0,2178.0,4356.0,0.8684978805502221,0.8825365168040952
videofeedback,0.95,patch_only,Average,2820.2,2820.2,5640.4,0.7515281438925758,0.7616916256767902
videofeedback,0.95,fused_alpha0p60,AnimateDiff,1398.0,1398.0,2796.0,0.7793936156495792,0.8231646180456922
videofeedback,0.95,fused_alpha0p60,Fast-SVD,1000.0,1000.0,2000.0,0.8188909999999999,0.8376079806802871
videofeedback,0.95,fused_alpha0p60,LVDM,3172.0,3172.0,6344.0,0.9308637685676531,0.9460868281304569
videofeedback,0.95,fused_alpha0p60,LaVie-base,3214.0,3214.0,6428.0,0.7702064009782962,0.8021999212403245
videofeedback,0.95,fused_alpha0p60,ModelScope,4080.0,4080.0,8160.0,0.8814770160515185,0.8961623212554451
videofeedback,0.95,fused_alpha0p60,Pika,4080.0,4080.0,8160.0,0.7410383025759323,0.7788272807178566
videofeedback,0.95,fused_alpha0p60,SoRA-Clip,920.0,920.0,1840.0,0.7882892249527411,0.799022931629054
videofeedback,0.95,fused_alpha0p60,Text2Video-Zero,4080.0,4080.0,8160.0,0.8137570285467128,0.8296596135977402
videofeedback,0.95,fused_alpha0p60,VideoCrafter2,4080.0,4080.0,8160.0,0.8297580858323721,0.86534303868544
videofeedback,0.95,fused_alpha0p60,ZeroScope-576w,2178.0,2178.0,4356.0,0.872856412863926,0.890078003725093
videofeedback,0.95,fused_alpha0p60,Average,2820.2,2820.2,5640.4,0.8226530856018732,0.846815253770739
videofeedback,1.0,patch_only,AnimateDiff,1398.0,1398.0,2796.0,0.6627616398656572,0.6862378814579239
videofeedback,1.0,patch_only,Fast-SVD,1000.0,1000.0,2000.0,0.7202755,0.7181383165790548
videofeedback,1.0,patch_only,LVDM,3172.0,3172.0,6344.0,0.9065971123433447,0.9271291983914652
videofeedback,1.0,patch_only,LaVie-base,3214.0,3214.0,6428.0,0.662457225679965,0.6634113993859873
videofeedback,1.0,patch_only,ModelScope,4080.0,4080.0,8160.0,0.8522630418589004,0.8674608093810137
videofeedback,1.0,patch_only,Pika,4080.0,4080.0,8160.0,0.6083833141099577,0.6088979960580023
videofeedback,1.0,patch_only,SoRA-Clip,920.0,920.0,1840.0,0.7099332466918715,0.6943648633316286
videofeedback,1.0,patch_only,Text2Video-Zero,4080.0,4080.0,8160.0,0.7479468533737024,0.7529938381236189
videofeedback,1.0,patch_only,VideoCrafter2,4080.0,4080.0,8160.0,0.6983024557862361,0.7195900868001297
videofeedback,1.0,patch_only,ZeroScope-576w,2178.0,2178.0,4356.0,0.862209835225112,0.8775344581579564
videofeedback,1.0,patch_only,Average,2820.2,2820.2,5640.4,0.7431130224934747,0.7515758847666781
videofeedback,1.0,fused_alpha0p60,AnimateDiff,1398.0,1398.0,2796.0,0.7721509984629585,0.8168521561951878
videofeedback,1.0,fused_alpha0p60,Fast-SVD,1000.0,1000.0,2000.0,0.81178,0.8311992339245112
videofeedback,1.0,fused_alpha0p60,LVDM,3172.0,3172.0,6344.0,0.9300725909558574,0.9457199357957549
videofeedback,1.0,fused_alpha0p60,LaVie-base,3214.0,3214.0,6428.0,0.7647078412777948,0.7972519339351591
videofeedback,1.0,fused_alpha0p60,ModelScope,4080.0,4080.0,8160.0,0.8799192017493271,0.8953039828694321
videofeedback,1.0,fused_alpha0p60,Pika,4080.0,4080.0,8160.0,0.7310025591118801,0.7699723814282815
videofeedback,1.0,fused_alpha0p60,SoRA-Clip,920.0,920.0,1840.0,0.7839354914933837,0.7951510037685358
videofeedback,1.0,fused_alpha0p60,Text2Video-Zero,4080.0,4080.0,8160.0,0.814628688485198,0.8305737999737031
videofeedback,1.0,fused_alpha0p60,VideoCrafter2,4080.0,4080.0,8160.0,0.8227219098423684,0.8596123938684086
videofeedback,1.0,fused_alpha0p60,ZeroScope-576w,2178.0,2178.0,4356.0,0.8700876786902332,0.8885418133889568
videofeedback,1.0,fused_alpha0p60,Average,2820.2,2820.2,5640.4,0.8181006960069,0.843017863514793
genvideo,0.0,patch_only,Crafter,188.0,188.0,376.0,0.7958352195563603,0.7869450878201545
genvideo,0.0,patch_only,Gen2,1380.0,1380.0,2760.0,0.8718924595673179,0.8954097650136127
genvideo,0.0,patch_only,Lavie,1400.0,1400.0,2800.0,0.8079112244897959,0.8044381758455192
genvideo,0.0,patch_only,ModelScope,700.0,700.0,1400.0,0.8125204081632653,0.8149885172179457
genvideo,0.0,patch_only,MorphStudio,700.0,700.0,1400.0,0.7733438775510204,0.7615486322665839
genvideo,0.0,patch_only,Show_1,700.0,700.0,1400.0,0.8026479591836735,0.8051437766714774
genvideo,0.0,patch_only,Sora,56.0,56.0,112.0,0.8335459183673469,0.8694335669277825
genvideo,0.0,patch_only,WildScrape,515.0,515.0,1030.0,0.7360863417852765,0.7002861622150824
genvideo,0.0,patch_only,Average,704.875,704.875,1409.75,0.8042229260830072,0.8047742104972698
genvideo,0.0,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8274954730647351,0.7961023471440413
genvideo,0.0,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9065763495064063,0.9228769766659151
genvideo,0.0,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8559821428571428,0.8569339814796946
genvideo,0.0,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8319428571428571,0.8379992563824357
genvideo,0.0,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8301489795918368,0.8344997183992044
genvideo,0.0,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.840734693877551,0.8275844864189977
genvideo,0.0,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8252551020408164,0.8523632514445412
genvideo,0.0,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7579074370817229,0.6773784179890341
genvideo,0.0,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8345053793953836,0.825717304490483
genvideo,0.05,patch_only,Crafter,188.0,188.0,376.0,0.7987494341330919,0.7923373594596139
genvideo,0.05,patch_only,Gen2,1380.0,1380.0,2760.0,0.8712161310649024,0.8952607636726954
genvideo,0.05,patch_only,Lavie,1400.0,1400.0,2800.0,0.8099119897959183,0.8069550536865672
genvideo,0.05,patch_only,ModelScope,700.0,700.0,1400.0,0.8142285714285714,0.8177825424485843
genvideo,0.05,patch_only,MorphStudio,700.0,700.0,1400.0,0.7753591836734695,0.7659628630117202
genvideo,0.05,patch_only,Show_1,700.0,700.0,1400.0,0.8041081632653061,0.8032679487865816
genvideo,0.05,patch_only,Sora,56.0,56.0,112.0,0.8354591836734695,0.8710478479022845
genvideo,0.05,patch_only,WildScrape,515.0,515.0,1030.0,0.7376529361862569,0.7037047425826195
genvideo,0.05,patch_only,Average,704.875,704.875,1409.75,0.8058356991526232,0.8070398901938334
genvideo,0.05,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8290233137166138,0.7983056466945487
genvideo,0.05,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9067496324301616,0.9229769882049932
genvideo,0.05,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8578005102040817,0.8587925812756696
genvideo,0.05,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8332857142857142,0.838701370747799
genvideo,0.05,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8321000000000001,0.8369100239789224
genvideo,0.05,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8422142857142857,0.8279362939856784
genvideo,0.05,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8297193877551021,0.8547970329664002
genvideo,0.05,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7589895371854086,0.6785396228942318
genvideo,0.05,fused_alpha0p60,Average,704.875,704.875,1409.75,0.836235297661421,0.8271199450935304
genvideo,0.1,patch_only,Crafter,188.0,188.0,376.0,0.8012392485287461,0.7964993871325621
genvideo,0.1,patch_only,Gen2,1380.0,1380.0,2760.0,0.8697227473219912,0.8944439986594633
genvideo,0.1,patch_only,Lavie,1400.0,1400.0,2800.0,0.8113755102040816,0.8097200781768263
genvideo,0.1,patch_only,ModelScope,700.0,700.0,1400.0,0.8153530612244898,0.8199509282679408
genvideo,0.1,patch_only,MorphStudio,700.0,700.0,1400.0,0.7768448979591837,0.7693326788295874
genvideo,0.1,patch_only,Show_1,700.0,700.0,1400.0,0.805334693877551,0.8024125472859234
genvideo,0.1,patch_only,Sora,56.0,56.0,112.0,0.8386479591836734,0.8737613701024927
genvideo,0.1,patch_only,WildScrape,515.0,515.0,1030.0,0.7394099349608824,0.7076922819468322
genvideo,0.1,patch_only,Average,704.875,704.875,1409.75,0.8072410066575748,0.8092266588002035
genvideo,0.1,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8307492077863285,0.8001706798423617
genvideo,0.1,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9065868515017853,0.9229016633127417
genvideo,0.1,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8592826530612245,0.8604199711664519
genvideo,0.1,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8343489795918366,0.8393805161774688
genvideo,0.1,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8337632653061224,0.8392003368806195
genvideo,0.1,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8433469387755099,0.8283918037705862
genvideo,0.1,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8316326530612245,0.855859448039426
genvideo,0.1,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7593929682345177,0.6797673965719542
genvideo,0.1,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8373879396648187,0.8282614769702012
genvideo,0.15,patch_only,Crafter,188.0,188.0,376.0,0.8020597555454957,0.7998559630676132
genvideo,0.15,patch_only,Gen2,1380.0,1380.0,2760.0,0.8676475530350767,0.8931048398654351
genvideo,0.15,patch_only,Lavie,1400.0,1400.0,2800.0,0.8125107142857143,0.8124229566838066
genvideo,0.15,patch_only,ModelScope,700.0,700.0,1400.0,0.8159489795918367,0.8214660619129681
genvideo,0.15,patch_only,MorphStudio,700.0,700.0,1400.0,0.777942857142857,0.7732530245339145
genvideo,0.15,patch_only,Show_1,700.0,700.0,1400.0,0.8055734693877552,0.8008271760709579
genvideo,0.15,patch_only,Sora,56.0,56.0,112.0,0.8402423469387755,0.8737567863619276
genvideo,0.15,patch_only,WildScrape,515.0,515.0,1030.0,0.7409859553209538,0.7131380747054694
genvideo,0.15,patch_only,Average,704.875,704.875,1409.75,0.8078639539060581,0.8109781104002616
genvideo,0.15,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8318243549117248,0.8020501579970228
genvideo,0.15,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9060990338164251,0.9225934831154056
genvideo,0.15,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8604974489795918,0.861696138283818
genvideo,0.15,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8351408163265307,0.8399831896541683
genvideo,0.15,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8350918367346939,0.8413076162177218
genvideo,0.15,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8439326530612246,0.8284605402454992
genvideo,0.15,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8329081632653061,0.8551078701359607
genvideo,0.15,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7602865491563768,0.6809745009758321
genvideo,0.15,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8382226070314842,0.8290216870781786
genvideo,0.2,patch_only,Crafter,188.0,188.0,376.0,0.8025124490719784,0.8026246750622928
genvideo,0.2,patch_only,Gen2,1380.0,1380.0,2760.0,0.8651459777357697,0.8914038464224667
genvideo,0.2,patch_only,Lavie,1400.0,1400.0,2800.0,0.8132265306122448,0.8146601436906323
genvideo,0.2,patch_only,ModelScope,700.0,700.0,1400.0,0.8162387755102041,0.8228628879763957
genvideo,0.2,patch_only,MorphStudio,700.0,700.0,1400.0,0.7789551020408163,0.7768835096175668
genvideo,0.2,patch_only,Show_1,700.0,700.0,1400.0,0.8053071428571429,0.7995610961591924
genvideo,0.2,patch_only,Sora,56.0,56.0,112.0,0.8411989795918368,0.874778834550585
genvideo,0.2,patch_only,WildScrape,515.0,515.0,1030.0,0.7420114996700915,0.7172047482469575
genvideo,0.2,patch_only,Average,704.875,704.875,1409.75,0.8080745571362605,0.8124974677157611
genvideo,0.2,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8325882752376642,0.8042534978877238
genvideo,0.2,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9052541482881747,0.9220207428385262
genvideo,0.2,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8614071428571428,0.8628392941022357
genvideo,0.2,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8356408163265308,0.840192221674237
genvideo,0.2,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8364979591836734,0.8434727449093926
genvideo,0.2,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.844291836734694,0.8285969454066957
genvideo,0.2,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8348214285714285,0.855259234673164
genvideo,0.2,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7609388255254973,0.6820984103993897
genvideo,0.2,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8389300540906007,0.8298416364864206
genvideo,0.25,patch_only,Crafter,188.0,188.0,376.0,0.8039837030330466,0.8058356538093235
genvideo,0.25,patch_only,Gen2,1380.0,1380.0,2760.0,0.8622148708254568,0.889209388478544
genvideo,0.25,patch_only,Lavie,1400.0,1400.0,2800.0,0.8134956632653061,0.8162005303138278
genvideo,0.25,patch_only,ModelScope,700.0,700.0,1400.0,0.8161418367346939,0.8238275032741474
genvideo,0.25,patch_only,MorphStudio,700.0,700.0,1400.0,0.7795377551020408,0.7802100464874759
genvideo,0.25,patch_only,Show_1,700.0,700.0,1400.0,0.8045010204081633,0.7972142591381665
genvideo,0.25,patch_only,Sora,56.0,56.0,112.0,0.8431122448979592,0.8761217897414437
genvideo,0.25,patch_only,WildScrape,515.0,515.0,1030.0,0.7425977943255727,0.7215730835840057
genvideo,0.25,patch_only,Average,704.875,704.875,1409.75,0.80819811107403,0.8137740318533668
genvideo,0.25,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8341161158895429,0.8070014102754042
genvideo,0.25,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9041845200588111,0.9212597858163237
genvideo,0.25,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8621749999999999,0.8638979238885345
genvideo,0.25,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8360408163265306,0.8404600303075229
genvideo,0.25,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.837638775510204,0.845360921476934
genvideo,0.25,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8443020408163265,0.8282524330364718
genvideo,0.25,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8357780612244898,0.8554327310934681
genvideo,0.25,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7611537373927797,0.6828979847742003
genvideo,0.25,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8394236334023356,0.8305704025836075
genvideo,0.3,patch_only,Crafter,188.0,188.0,376.0,0.805087143503848,0.8100564922747577
genvideo,0.3,patch_only,Gen2,1380.0,1380.0,2760.0,0.8587870195337115,0.8864286145846465
genvideo,0.3,patch_only,Lavie,1400.0,1400.0,2800.0,0.8134706632653061,0.8178521888748538
genvideo,0.3,patch_only,ModelScope,700.0,700.0,1400.0,0.8155673469387754,0.8243327185736045
genvideo,0.3,patch_only,MorphStudio,700.0,700.0,1400.0,0.7799346938775509,0.7834248669117694
genvideo,0.3,patch_only,Show_1,700.0,700.0,1400.0,0.8035816326530613,0.7954484177558134
genvideo,0.3,patch_only,Sora,56.0,56.0,112.0,0.8434311224489796,0.877163514998188
genvideo,0.3,patch_only,WildScrape,515.0,515.0,1030.0,0.7432085964746913,0.7260133613098972
genvideo,0.3,patch_only,Average,704.875,704.875,1409.75,0.8078835273369904,0.8150900219104413
genvideo,0.3,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8355024898143956,0.8092840620524444
genvideo,0.3,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9028271371560597,0.9202368871014482
genvideo,0.3,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8626821428571428,0.8647626029331201
genvideo,0.3,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8359346938775511,0.8400038576751211
genvideo,0.3,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8384346938775509,0.847020400608879
genvideo,0.3,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8440244897959184,0.8276137911267722
genvideo,0.3,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8360969387755103,0.8556102339252705
genvideo,0.3,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7614629088509757,0.6841294594091238
genvideo,0.3,fused_alpha0p60,Average,704.875,704.875,1409.75,0.839620686875638,0.8310826618540224
genvideo,0.35,patch_only,Crafter,188.0,188.0,376.0,0.8054832503395202,0.8124958647448612
genvideo,0.35,patch_only,Gen2,1380.0,1380.0,2760.0,0.8548303927746272,0.8830522252829129
genvideo,0.35,patch_only,Lavie,1400.0,1400.0,2800.0,0.8130852040816327,0.8188545550601658
genvideo,0.35,patch_only,ModelScope,700.0,700.0,1400.0,0.8144571428571429,0.8234505370898236
genvideo,0.35,patch_only,MorphStudio,700.0,700.0,1400.0,0.7799122448979592,0.7860664301211636
genvideo,0.35,patch_only,Show_1,700.0,700.0,1400.0,0.8017857142857143,0.7928133149907762
genvideo,0.35,patch_only,Sora,56.0,56.0,112.0,0.8466198979591837,0.8796625908804008
genvideo,0.35,patch_only,WildScrape,515.0,515.0,1030.0,0.7432349891601471,0.7284820420797445
genvideo,0.35,patch_only,Average,704.875,704.875,1409.75,0.8074261045444908,0.815609695031231
genvideo,0.35,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8359834766862835,0.81019950365123
genvideo,0.35,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.9013573829027516,0.9190754352812035
genvideo,0.35,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.863117857142857,0.8653639713718397
genvideo,0.35,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.835930612244898,0.8397449632347365
genvideo,0.35,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8390612244897959,0.8485886349101673
genvideo,0.35,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8435367346938776,0.8268200194780801
genvideo,0.35,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8357780612244898,0.852658422452792
genvideo,0.35,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7616212649637102,0.6851780063673518
genvideo,0.35,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8395483267935829,0.8309536195934251
genvideo,0.4,patch_only,Crafter,188.0,188.0,376.0,0.8056530104119511,0.8146763649625035
genvideo,0.4,patch_only,Gen2,1380.0,1380.0,2760.0,0.8504463348036126,0.879260245705605
genvideo,0.4,patch_only,Lavie,1400.0,1400.0,2800.0,0.8121160714285715,0.8188999181487984
genvideo,0.4,patch_only,ModelScope,700.0,700.0,1400.0,0.8129622448979592,0.8227757876393157
genvideo,0.4,patch_only,MorphStudio,700.0,700.0,1400.0,0.7791877551020409,0.7878609940367621
genvideo,0.4,patch_only,Show_1,700.0,700.0,1400.0,0.7998122448979592,0.7895049921906774
genvideo,0.4,patch_only,Sora,56.0,56.0,112.0,0.8478954081632654,0.8822268096711603
genvideo,0.4,patch_only,WildScrape,515.0,515.0,1030.0,0.7430521255537752,0.7308653205189588
genvideo,0.4,patch_only,Average,704.875,704.875,1409.75,0.8063906494073919,0.8157588041092226
genvideo,0.4,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8365493435943868,0.8130223262388814
genvideo,0.4,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8995520898970804,0.9176544450034003
genvideo,0.4,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8633749999999999,0.8659055762420284
genvideo,0.4,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8356428571428571,0.8392824391441059
genvideo,0.4,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8395571428571429,0.8500769982636186
genvideo,0.4,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8428979591836735,0.8260561727107066
genvideo,0.4,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8373724489795918,0.8527934201288867
