dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,Crafter,188,188,0.9015674513354459,0.8813015036907949,0.9121462754786966,0.19680851063829788,0.24468085106382978,0.5691489361702128,local_d2_target_diagonal,目标对角白化,fc3
genvideo,Gen2,1380,1380,0.9721214030665826,0.9773580040393267,0.9647354143238476,0.1318840579710145,0.47246376811594204,0.10652173913043478,local_d2_target_diagonal,目标对角白化,fc3
genvideo,Lavie,1400,1400,0.9010599489795919,0.8903925154519148,0.8983293877066347,0.07357142857142857,0.2978571428571429,0.44285714285714284,local_d2_target_diagonal,目标对角白化,fc3
genvideo,ModelScope,700,700,0.8616755102040816,0.8579460933090961,0.8570103688433555,0.055714285714285716,0.21714285714285714,0.5042857142857143,local_d2_target_diagonal,目标对角白化,fc3
genvideo,MorphStudio,700,700,0.8824142857142858,0.8684871790211633,0.8828289038108466,0.054285714285714284,0.27285714285714285,0.5042857142857143,local_d2_target_diagonal,目标对角白化,fc3
genvideo,Show_1,700,700,0.9090224489795917,0.8993645993169188,0.9055387457657907,0.04,0.28285714285714286,0.4014285714285714,local_d2_target_diagonal,目标对角白化,fc3
genvideo,Sora,56,56,0.9400510204081632,0.9456539879719265,0.9398091503199941,0.44642857142857145,0.44642857142857145,0.26785714285714285,local_d2_target_diagonal,目标对角白化,fc3
genvideo,WildScrape,515,515,0.8163785465171081,0.7566466009414119,0.8397502442626148,0.05048543689320388,0.23106796116504855,0.8213592233009709,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,AnimateDiff,300,300,0.8538055555555556,0.861470366172671,0.8386678801175254,0.1,0.11333333333333333,0.5166666666666667,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,Fast-SVD,300,300,0.9382,0.9463084157736862,0.9325833776730295,0.29,0.31333333333333335,0.25,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,LVDM,300,300,0.7307055555555556,0.76944586571586,0.6684724343888013,0.006666666666666667,0.01,0.6766666666666666,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,LaVie-base,300,300,0.7559944444444444,0.7638550624774196,0.7395486222834595,0.04666666666666667,0.05,0.73,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,ModelScope,300,300,0.7151388888888889,0.7290151389968822,0.6891909758682953,0.023333333333333334,0.04,0.7566666666666667,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,Pika,300,300,0.8909444444444445,0.9026403313542679,0.8787339280897719,0.17333333333333334,0.18666666666666668,0.42,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,SoRA-Clip,300,300,0.7785444444444445,0.7696488238602501,0.7792251765340819,0.11,0.12333333333333334,0.7433333333333333,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,Text2Video-Zero,300,300,0.642838888888889,0.6844119963678122,0.6006855482311191,0.02,0.02,0.7733333333333333,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,VideoCrafter2,300,300,0.9265388888888888,0.9302193809505657,0.9229702942187403,0.2866666666666667,0.30666666666666664,0.25666666666666665,local_d2_target_diagonal,目标对角白化,fc3
videofeedback,ZeroScope-576w,300,300,0.5958666666666667,0.6168464080173618,0.5783813666415178,0.01,0.016666666666666666,0.86,local_d2_target_diagonal,目标对角白化,fc3
