dataset,variant,nominal_real_fpr,threshold,role,group,n,count,rate,ci95_low,ci95_high,threshold_n,reference_real_fpr
videofeedback,local_d2_target_mean_source_whitening_raw,0.01,-1518.4886742636256,fake,Text2Video-Zero,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_d2_target_mean_source_whitening_raw,0.01,-1518.4886742636256,fake,VideoCrafter2,300,158,0.5266666666666666,0.4701880395241621,0.5824710020105287,2000,0.01
videofeedback,local_d2_target_mean_source_whitening_raw,0.01,-1518.4886742636256,fake,ZeroScope-576w,300,201,0.67,0.6149358533991501,0.7207655363845044,2000,0.01
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,real,all_real,500,13,0.026,0.015256383923327248,0.04397149083422428,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,real,DiDeMo,250,1,0.004,0.0007064475340650966,0.02230578556541592,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,real,Panda70M,250,12,0.048,0.02766820153069461,0.08201230121318728,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,AnimateDiff,300,30,0.1,0.07094791459501532,0.1391664623846215,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,Fast-SVD,300,20,0.06666666666666667,0.043567515545158274,0.10072305951611496,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,LVDM,300,62,0.20666666666666667,0.16469552636242532,0.2560550167559749,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,LaVie-base,300,36,0.12,0.0879508443036389,0.16165781382701605,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,ModelScope,300,74,0.24666666666666667,0.20129380271657715,0.2984453027038595,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,Pika,300,53,0.17666666666666667,0.13767670929949632,0.22383241209237675,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,SoRA-Clip,300,37,0.12333333333333334,0.09081731429366795,0.1653737240288234,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,Text2Video-Zero,300,22,0.07333333333333333,0.04892399383922859,0.10853134160571733,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,VideoCrafter2,300,34,0.11333333333333333,0.082244501875291,0.15419939587169124,2000,0.001
videofeedback,local_d2_target_only,0.001,0.0025025025025025025,fake,ZeroScope-576w,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,local_d2_target_only,0.01,0.016516516516516516,real,all_real,500,33,0.066,0.04737852635977387,0.09123940116085351,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,real,Panda70M,250,29,0.116,0.08199160692455615,0.16163076708794527,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,AnimateDiff,300,81,0.27,0.22290402938898543,0.32291173737430573,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,Fast-SVD,300,94,0.31333333333333335,0.2634843975598553,0.36790231169730847,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,LVDM,300,127,0.42333333333333334,0.3687385228107271,0.47986673277703656,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,LaVie-base,300,88,0.29333333333333333,0.24468634082804494,0.34720608727810065,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,ModelScope,300,120,0.4,0.3461651905860969,0.4563634036588123,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,Pika,300,141,0.47,0.4142588116594049,0.5264997666140677,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,SoRA-Clip,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,Text2Video-Zero,300,47,0.15666666666666668,0.11990681678878562,0.2021080234520693,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,VideoCrafter2,300,92,0.30666666666666664,0.2572057600770161,0.3610161887964749,2000,0.01
videofeedback,local_d2_target_only,0.01,0.016516516516516516,fake,ZeroScope-576w,300,152,0.5066666666666667,0.45036683073695566,0.5627979296467172,2000,0.01
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,real,all_real,500,13,0.026,0.015256383923327248,0.04397149083422428,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,real,DiDeMo,250,1,0.004,0.0007064475340650966,0.02230578556541592,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,real,Panda70M,250,12,0.048,0.02766820153069461,0.08201230121318728,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,AnimateDiff,300,28,0.09333333333333334,0.06536421957889091,0.1315853970170732,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,Fast-SVD,300,21,0.07,0.046236944827176336,0.10463601042593323,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,LVDM,300,56,0.18666666666666668,0.1466374821326313,0.23461877983475085,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,LaVie-base,300,29,0.09666666666666666,0.06815029481828931,0.13538170196951116,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,ModelScope,300,70,0.23333333333333334,0.18902823823172718,0.28438134642136403,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,Pika,300,53,0.17666666666666667,0.13767670929949632,0.22383241209237675,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,SoRA-Clip,300,37,0.12333333333333334,0.09081731429366795,0.1653737240288234,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,Text2Video-Zero,300,22,0.07333333333333333,0.04892399383922859,0.10853134160571733,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,VideoCrafter2,300,30,0.1,0.07094791459501532,0.1391664623846215,2000,0.001
videofeedback,local_d2_target_raw,0.001,-1516.924169277483,fake,ZeroScope-576w,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,real,all_real,500,33,0.066,0.04737852635977387,0.09123940116085351,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,real,Panda70M,250,29,0.116,0.08199160692455615,0.16163076708794527,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,AnimateDiff,300,78,0.26,0.21362060325993487,0.3124480229278472,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,Fast-SVD,300,94,0.31333333333333335,0.2634843975598553,0.36790231169730847,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,LVDM,300,125,0.4166666666666667,0.3622760916643604,0.4731644035397305,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,LaVie-base,300,87,0.29,0.24156454610318367,0.3437455018111255,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,ModelScope,300,118,0.3933333333333333,0.3397391051458938,0.44962472871534254,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,Pika,300,141,0.47,0.4142588116594049,0.5264997666140677,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,SoRA-Clip,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,Text2Video-Zero,300,46,0.15333333333333332,0.11696640299091687,0.19846605705810166,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,VideoCrafter2,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.01
videofeedback,local_d2_target_raw,0.01,-1504.3703990614151,fake,ZeroScope-576w,300,152,0.5066666666666667,0.45036683073695566,0.5627979296467172,2000,0.01
videofeedback,local_only,0.001,0.0025025025025025025,real,all_real,500,13,0.026,0.015256383923327248,0.04397149083422428,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,real,DiDeMo,250,1,0.004,0.0007064475340650966,0.02230578556541592,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,real,Panda70M,250,12,0.048,0.02766820153069461,0.08201230121318728,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,AnimateDiff,300,30,0.1,0.07094791459501532,0.1391664623846215,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,Fast-SVD,300,20,0.06666666666666667,0.043567515545158274,0.10072305951611496,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,LVDM,300,62,0.20666666666666667,0.16469552636242532,0.2560550167559749,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,LaVie-base,300,36,0.12,0.0879508443036389,0.16165781382701605,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,ModelScope,300,74,0.24666666666666667,0.20129380271657715,0.2984453027038595,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,Pika,300,53,0.17666666666666667,0.13767670929949632,0.22383241209237675,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,SoRA-Clip,300,37,0.12333333333333334,0.09081731429366795,0.1653737240288234,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,Text2Video-Zero,300,22,0.07333333333333333,0.04892399383922859,0.10853134160571733,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,VideoCrafter2,300,34,0.11333333333333333,0.082244501875291,0.15419939587169124,2000,0.001
videofeedback,local_only,0.001,0.0025025025025025025,fake,ZeroScope-576w,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,local_only,0.01,0.016516516516516516,real,all_real,500,33,0.066,0.04737852635977387,0.09123940116085351,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,real,Panda70M,250,29,0.116,0.08199160692455615,0.16163076708794527,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,AnimateDiff,300,81,0.27,0.22290402938898543,0.32291173737430573,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,Fast-SVD,300,94,0.31333333333333335,0.2634843975598553,0.36790231169730847,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,LVDM,300,127,0.42333333333333334,0.3687385228107271,0.47986673277703656,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,LaVie-base,300,88,0.29333333333333333,0.24468634082804494,0.34720608727810065,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,ModelScope,300,120,0.4,0.3461651905860969,0.4563634036588123,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,Pika,300,141,0.47,0.4142588116594049,0.5264997666140677,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,SoRA-Clip,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,Text2Video-Zero,300,47,0.15666666666666668,0.11990681678878562,0.2021080234520693,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,VideoCrafter2,300,92,0.30666666666666664,0.2572057600770161,0.3610161887964749,2000,0.01
videofeedback,local_only,0.01,0.016516516516516516,fake,ZeroScope-576w,300,152,0.5066666666666667,0.45036683073695566,0.5627979296467172,2000,0.01
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,real,all_real,500,1,0.002,0.00035313639455927456,0.011240706705146758,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,real,DiDeMo,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,real,Panda70M,250,1,0.004,0.0007064475340650966,0.02230578556541592,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,AnimateDiff,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,Fast-SVD,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,LVDM,300,12,0.04,0.023027321487942308,0.06860421203864003,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,LaVie-base,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,ModelScope,300,5,0.016666666666666666,0.00713947735063333,0.0384153948330945,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,Pika,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,SoRA-Clip,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,Text2Video-Zero,300,15,0.05,0.03053164062934728,0.08084703347274415,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,VideoCrafter2,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target,0.001,0.0822125875875876,fake,ZeroScope-576w,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,real,all_real,500,8,0.016,0.008129253033388314,0.03125110853339426,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,real,DiDeMo,250,6,0.024,0.01104477730613677,0.051362123813526464,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,real,Panda70M,250,2,0.008,0.0021966371203094217,0.02869452958320804,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,AnimateDiff,300,12,0.04,0.023027321487942308,0.06860421203864003,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,Fast-SVD,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,LVDM,300,59,0.19666666666666666,0.1556446341979055,0.24535876834498568,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,LaVie-base,300,15,0.05,0.03053164062934728,0.08084703347274415,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,ModelScope,300,36,0.12,0.0879508443036389,0.16165781382701605,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,Pika,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,SoRA-Clip,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,Text2Video-Zero,300,62,0.20666666666666667,0.16469552636242532,0.2560550167559749,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,VideoCrafter2,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target,0.01,0.14843180680680682,fake,ZeroScope-576w,300,5,0.016666666666666666,0.00713947735063333,0.0384153948330945,2000,0.01
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,real,all_real,500,0,0.0,4.336808689942018e-19,0.007624340461552241,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,real,DiDeMo,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,real,Panda70M,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,AnimateDiff,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,Fast-SVD,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,LVDM,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,LaVie-base,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,ModelScope,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,Pika,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,SoRA-Clip,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,Text2Video-Zero,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,VideoCrafter2,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.001,0.003003003003003003,fake,ZeroScope-576w,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,real,all_real,500,0,0.0,4.336808689942018e-19,0.007624340461552241,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,real,DiDeMo,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,real,Panda70M,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,AnimateDiff,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,Fast-SVD,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,LVDM,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,LaVie-base,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,ModelScope,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,Pika,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,SoRA-Clip,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,Text2Video-Zero,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,VideoCrafter2,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_only,0.01,0.011011011011011011,fake,ZeroScope-576w,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,real,all_real,500,0,0.0,4.336808689942018e-19,0.007624340461552241,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,real,DiDeMo,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,real,Panda70M,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,AnimateDiff,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,Fast-SVD,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,LVDM,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,LaVie-base,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,ModelScope,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,Pika,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,SoRA-Clip,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,Text2Video-Zero,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,VideoCrafter2,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.001,-4008.945189755484,fake,ZeroScope-576w,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.001
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,real,all_real,500,0,0.0,4.336808689942018e-19,0.007624340461552241,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,real,DiDeMo,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,real,Panda70M,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,AnimateDiff,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,Fast-SVD,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,LVDM,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,LaVie-base,300,1,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,ModelScope,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,Pika,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,SoRA-Clip,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,Text2Video-Zero,300,2,0.006666666666666667,0.0018301483579117855,0.023977583250306973,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,VideoCrafter2,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,local_raw_d2_target_raw,0.01,-3432.4738194776364,fake,ZeroScope-576w,300,0,0.0,8.673617379884035e-19,0.012642971224546034,2000,0.01
videofeedback,official_global,0.001,0.014466093713209324,real,all_real,500,24,0.048,0.03246520694135317,0.07042719683589006,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,real,DiDeMo,250,17,0.068,0.04288591857836033,0.10618925218570377,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,real,Panda70M,250,7,0.028,0.013628058600839217,0.05665777612286046,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,AnimateDiff,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,Fast-SVD,300,139,0.4633333333333333,0.4077258831288866,0.5198679347609133,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,LVDM,300,86,0.2866666666666667,0.23844603884969776,0.3402816288727752,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,LaVie-base,300,98,0.32666666666666666,0.2760784389482685,0.3816377910762407,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,ModelScope,300,89,0.2966666666666667,0.24781139053784687,0.35066341776013515,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,Pika,300,85,0.2833333333333333,0.2353308526310286,0.33681443489960794,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,SoRA-Clip,300,98,0.32666666666666666,0.2760784389482685,0.3816377910762407,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,Text2Video-Zero,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,VideoCrafter2,300,195,0.65,0.5944391111549903,0.7017679974776458,2000,0.001
videofeedback,official_global,0.001,0.014466093713209324,fake,ZeroScope-576w,300,47,0.15666666666666668,0.11990681678878562,0.2021080234520693,2000,0.001
videofeedback,official_global,0.01,0.03642767443685739,real,all_real,500,75,0.15,0.12137595769138819,0.18396108063169836,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,real,DiDeMo,250,44,0.176,0.13379976146744743,0.22800661660560062,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,real,Panda70M,250,31,0.124,0.08874849146643424,0.17063174975414006,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,AnimateDiff,300,178,0.5933333333333334,0.5369084052348393,0.6473982401365789,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,Fast-SVD,300,228,0.76,0.7085788119154636,0.8048468430477725,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,LVDM,300,210,0.7,0.6458824752950584,0.749060336215123,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,LaVie-base,300,173,0.5766666666666667,0.5201332672229635,0.6312614771892728,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,ModelScope,300,163,0.5433333333333333,0.48677384505565635,0.5987970974382163,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,Pika,300,168,0.56,0.503422038437878,0.6150608050151765,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,SoRA-Clip,300,161,0.5366666666666666,0.4801320652390865,0.5922741168711132,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,Text2Video-Zero,300,168,0.56,0.503422038437878,0.6150608050151765,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,VideoCrafter2,300,258,0.86,0.8161683876490509,0.8947286730692758,2000,0.01
videofeedback,official_global,0.01,0.03642767443685739,fake,ZeroScope-576w,300,128,0.4266666666666667,0.3719735758386311,0.4832140599409689,2000,0.01
videofeedback,without_gs,0.001,0.005755755755755756,real,all_real,500,0,0.0,4.336808689942018e-19,0.007624340461552241,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,real,DiDeMo,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
videofeedback,without_gs,0.001,0.005755755755755756,real,Panda70M,250,0,0.0,8.673617379884035e-19,0.015133299495444574,2000,0.001
