dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,MoonValley,626,626,0.8681929998264757,0.8766128713719534,0.8478232985826573,0.004792332268370607,0.12619808306709265,0.46645367412140576,local_d2_target_raw,Local D2（原始分数）,fc3
genvideo,MorphStudio,700,700,0.8385591836734694,0.8241251255118432,0.8490255059405005,0.05285714285714286,0.29714285714285715,0.6585714285714286,local_d2_target_raw,Local D2（原始分数）,fc3
genvideo,Show_1,700,700,0.8357714285714285,0.8169124480869415,0.8482296586363969,0.05285714285714286,0.3028571428571429,0.6828571428571428,local_d2_target_raw,Local D2（原始分数）,fc3
genvideo,Sora,56,56,0.930484693877551,0.9292961187681705,0.935654846702495,0.39285714285714285,0.39285714285714285,0.39285714285714285,local_d2_target_raw,Local D2（原始分数）,fc3
genvideo,WildScrape,515,515,0.8015797907437081,0.7501296908642441,0.8246815225164087,0.038834951456310676,0.22135922330097088,0.7631067961165049,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,AnimateDiff,218,218,0.7502945879976434,0.7609449029095137,0.7123942306073622,0.013761467889908258,0.04128440366972477,0.7568807339449541,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,Fast-SVD,290,290,0.8310820451843044,0.8729398352715428,0.7530015594688968,0.013793103448275862,0.017241379310344827,0.43103448275862066,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,Hotshot-XL,500,500,0.711668,0.7428086384325673,0.6742085838229885,0.024,0.044,0.7,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,LVDM,276,276,0.8244591472379752,0.8421323105790934,0.7907129491087815,0.04710144927536232,0.050724637681159424,0.6014492753623188,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,LaVie-base,258,258,0.7187068084850671,0.7309635536814763,0.6846119726089103,0.011627906976744186,0.015503875968992248,0.7364341085271318,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,ModelScope,246,246,0.7497686562231476,0.7431450200746146,0.7512657916955555,0.06097560975609756,0.07723577235772358,0.7195121951219512,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,Pika,132,132,0.8680555555555556,0.8863000644743064,0.8343415786308817,0.05303030303030303,0.07575757575757576,0.4166666666666667,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,SoRA-Clip,290,290,0.7208917954815697,0.725906041529665,0.684937775867007,0.0,0.0,0.7896551724137931,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,Text2Video-Zero,296,296,0.5830213659605552,0.6114886863388936,0.5836358437571165,0.02702702702702703,0.030405405405405407,0.8412162162162162,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,VideoCrafter2,232,232,0.7939395065398336,0.8121477641229841,0.7407760086855373,0.01293103448275862,0.017241379310344827,0.5086206896551724,local_d2_target_raw,Local D2（原始分数）,fc3
videofeedback,ZeroScope-576w,276,276,0.8053192606595254,0.7749688187483186,0.8114975821527045,0.07971014492753623,0.10507246376811594,0.7137681159420289,local_d2_target_raw,Local D2（原始分数）,fc3
comgenvid,Sora,898,898,0.8782068293312036,0.8769522182590208,0.8847175563661278,0.09910913140311804,0.2984409799554566,0.5311804008908686,local_d2_target_only,Local D2（视频CDF后）,fc3
comgenvid,VEO3,898,898,0.9155274527408098,0.9175953543940418,0.9143115035756443,0.10133630289532294,0.3195991091314031,0.3819599109131403,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,Crafter,188,188,0.8408782254413762,0.8237101861249313,0.8558275234271547,0.17553191489361702,0.26063829787234044,0.6436170212765957,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,Gen2,1380,1380,0.9299249107330394,0.9392206810184296,0.9188149079612681,0.01884057971014493,0.3188405797101449,0.2768115942028985,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,HotShot,700,700,0.7662,0.758896849997574,0.7655439036790177,0.002857142857142857,0.054285714285714284,0.7614285714285715,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,Lavie,1400,1400,0.8207145408163266,0.8111040651854812,0.8246582290139017,0.03142857142857143,0.20357142857142857,0.6392857142857142,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,ModelScope,700,700,0.8753591836734693,0.8653134311807344,0.8839194556829583,0.03142857142857143,0.3657142857142857,0.5614285714285714,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,MoonValley,626,626,0.8681559983260012,0.876345868270464,0.847762737643671,0.0,0.06869009584664537,0.46645367412140576,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,MorphStudio,700,700,0.8409734693877551,0.829649619412641,0.8507059836999524,0.06285714285714286,0.28285714285714286,0.6457142857142857,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,Show_1,700,700,0.8358040816326532,0.8167778202617773,0.8473576786135398,0.025714285714285714,0.3028571428571429,0.6828571428571428,local_d2_target_only,Local D2（视频CDF后）,fc3
genvideo,Sora,56,56,0.9303252551020408,0.9282766056997853,0.9351114473383811,0.39285714285714285,0.39285714285714285,0.39285714285714285,local_d2_target_only,Local D2（视频CDF后）,fc3
