dataset,variant,window_frames,role,group,nominal_real_fpr,threshold,threshold_n,n,count,rate,ci95_low,ci95_high,reference_real_fpr
genvideo,without_gt,16,fake,MorphStudio,0.01,0.03976601601601602,2000,700,153,0.21857142857142858,0.18953703880430478,0.2506778063681324,0.01
genvideo,without_gt,16,fake,Show_1,0.01,0.03976601601601602,2000,700,165,0.2357142857142857,0.20576677546259603,0.26854665782116477,0.01
genvideo,without_gt,16,fake,Sora,0.01,0.03976601601601602,2000,56,16,0.2857142857142857,0.18418775143858906,0.4147525071551667,0.01
genvideo,without_gt,16,fake,WildScrape,0.01,0.03976601601601602,2000,515,120,0.23300970873786409,0.1985569981320789,0.27141596697162734,0.01
videofeedback,full,8,real,all_real,0.001,0.008625,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,full,8,real,DiDeMo,0.001,0.008625,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,full,8,real,Panda70M,0.001,0.008625,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,full,8,fake,Hotshot-XL,0.001,0.008625,2000,500,11,0.022,0.012328008269927582,0.03896086121131637,0.001
videofeedback,full,8,real,all_real,0.01,0.03937500000000001,2000,500,19,0.038,0.024460118055830385,0.05858477253064388,0.01
videofeedback,full,8,real,DiDeMo,0.01,0.03937500000000001,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.01
videofeedback,full,8,real,Panda70M,0.01,0.03937500000000001,2000,250,14,0.056,0.03364764921901088,0.0917907207329439,0.01
videofeedback,full,8,fake,Hotshot-XL,0.01,0.03937500000000001,2000,500,73,0.146,0.11774876682646929,0.1796492662203097,0.01
videofeedback,global_d2_target,8,real,all_real,0.001,0.00575,2000,500,3,0.006,0.0020425962719602363,0.01749025210405338,0.001
videofeedback,global_d2_target,8,real,DiDeMo,0.001,0.00575,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,global_d2_target,8,real,Panda70M,0.001,0.00575,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,global_d2_target,8,fake,Hotshot-XL,0.001,0.00575,2000,500,21,0.042,0.027632310108451703,0.06335158575433016,0.001
videofeedback,global_d2_target,8,real,all_real,0.01,0.024875,2000,500,23,0.046,0.030845108370816204,0.06807779276827323,0.01
videofeedback,global_d2_target,8,real,DiDeMo,0.01,0.024875,2000,250,11,0.044,0.02474379816749356,0.07705777097235189,0.01
videofeedback,global_d2_target,8,real,Panda70M,0.01,0.024875,2000,250,12,0.048,0.02766820153069461,0.08201230121318728,0.01
videofeedback,global_d2_target,8,fake,Hotshot-XL,0.01,0.024875,2000,500,93,0.186,0.1543339917500702,0.22245409405978459,0.01
videofeedback,global_d2_target_only,8,real,all_real,0.001,0.001,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.0005
videofeedback,global_d2_target_only,8,real,DiDeMo,0.001,0.001,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.0005
videofeedback,global_d2_target_only,8,real,Panda70M,0.001,0.001,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.0005
videofeedback,global_d2_target_only,8,fake,Hotshot-XL,0.001,0.001,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.0005
videofeedback,global_d2_target_only,8,real,all_real,0.01,0.0095,2000,500,9,0.018,0.009498193296197078,0.033851670908739286,0.0095
videofeedback,global_d2_target_only,8,real,DiDeMo,0.01,0.0095,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.0095
videofeedback,global_d2_target_only,8,real,Panda70M,0.01,0.0095,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.0095
videofeedback,global_d2_target_only,8,fake,Hotshot-XL,0.01,0.0095,2000,500,76,0.152,0.12319239267380164,0.18611414828743875,0.0095
videofeedback,global_d2_target_raw,8,real,all_real,0.001,-2244.5973292477547,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,global_d2_target_raw,8,real,DiDeMo,0.001,-2244.5973292477547,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,global_d2_target_raw,8,real,Panda70M,0.001,-2244.5973292477547,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,global_d2_target_raw,8,fake,Hotshot-XL,0.001,-2244.5973292477547,2000,500,2,0.004,0.0010976305226827934,0.014465715215177033,0.001
videofeedback,global_d2_target_raw,8,real,all_real,0.01,-2042.3251432078355,2000,500,9,0.018,0.009498193296197078,0.033851670908739286,0.01
videofeedback,global_d2_target_raw,8,real,DiDeMo,0.01,-2042.3251432078355,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.01
videofeedback,global_d2_target_raw,8,real,Panda70M,0.01,-2042.3251432078355,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.01
videofeedback,global_d2_target_raw,8,fake,Hotshot-XL,0.01,-2042.3251432078355,2000,500,81,0.162,0.13230178838983928,0.19685226576217005,0.01
videofeedback,global_only,8,real,all_real,0.001,0.0072499999999999995,2000,500,3,0.006,0.0020425962719602363,0.01749025210405338,0.001
videofeedback,global_only,8,real,DiDeMo,0.001,0.0072499999999999995,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,global_only,8,real,Panda70M,0.001,0.0072499999999999995,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.001
videofeedback,global_only,8,fake,Hotshot-XL,0.001,0.0072499999999999995,2000,500,24,0.048,0.03246520694135317,0.07042719683589006,0.001
videofeedback,global_only,8,real,all_real,0.01,0.0245,2000,500,17,0.034,0.02133451980853219,0.053771365501634506,0.0095
videofeedback,global_only,8,real,DiDeMo,0.01,0.0245,2000,250,8,0.032,0.01630236549364963,0.06186240283408649,0.0095
videofeedback,global_only,8,real,Panda70M,0.01,0.0245,2000,250,9,0.036,0.019053279530003277,0.06699042240176928,0.0095
videofeedback,global_only,8,fake,Hotshot-XL,0.01,0.0245,2000,500,75,0.15,0.12137595769138819,0.18396108063169836,0.0095
videofeedback,global_source_local_source,8,real,all_real,0.001,0.010125,2000,500,11,0.022,0.012328008269927582,0.03896086121131637,0.001
videofeedback,global_source_local_source,8,real,DiDeMo,0.001,0.010125,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.001
videofeedback,global_source_local_source,8,real,Panda70M,0.001,0.010125,2000,250,9,0.036,0.019053279530003277,0.06699042240176928,0.001
videofeedback,global_source_local_source,8,fake,Hotshot-XL,0.001,0.010125,2000,500,52,0.104,0.08019420676989107,0.1338442708756583,0.001
videofeedback,global_source_local_source,8,real,all_real,0.01,0.028375000000000004,2000,500,38,0.076,0.055869027037427826,0.10259641367396849,0.01
videofeedback,global_source_local_source,8,real,DiDeMo,0.01,0.028375000000000004,2000,250,13,0.052,0.030637655164191247,0.08692178118372709,0.01
videofeedback,global_source_local_source,8,real,Panda70M,0.01,0.028375000000000004,2000,250,25,0.1,0.06865492898829106,0.14345171060806458,0.01
videofeedback,global_source_local_source,8,fake,Hotshot-XL,0.01,0.028375000000000004,2000,500,161,0.322,0.2825360924255015,0.36417817277881126,0.01
videofeedback,global_source_local_target,8,real,all_real,0.001,0.011125,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,global_source_local_target,8,real,DiDeMo,0.001,0.011125,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,global_source_local_target,8,real,Panda70M,0.001,0.011125,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,global_source_local_target,8,fake,Hotshot-XL,0.001,0.011125,2000,500,16,0.032,0.019791513626571118,0.051344869045441784,0.001
videofeedback,global_source_local_target,8,real,all_real,0.01,0.035625000000000004,2000,500,24,0.048,0.03246520694135317,0.07042719683589006,0.01
videofeedback,global_source_local_target,8,real,DiDeMo,0.01,0.035625000000000004,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.01
videofeedback,global_source_local_target,8,real,Panda70M,0.01,0.035625000000000004,2000,250,19,0.076,0.04919164066173632,0.11564139731040066,0.01
videofeedback,global_source_local_target,8,fake,Hotshot-XL,0.01,0.035625000000000004,2000,500,91,0.182,0.1506464452041556,0.2182026353293916,0.01
videofeedback,global_target_local_source,8,real,all_real,0.001,0.00975,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,global_target_local_source,8,real,DiDeMo,0.001,0.00975,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,global_target_local_source,8,real,Panda70M,0.001,0.00975,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,global_target_local_source,8,fake,Hotshot-XL,0.001,0.00975,2000,500,30,0.06,0.0423483564809462,0.08436106312521979,0.001
videofeedback,global_target_local_source,8,real,all_real,0.01,0.041375,2000,500,33,0.066,0.04737852635977387,0.09123940116085351,0.01
videofeedback,global_target_local_source,8,real,DiDeMo,0.01,0.041375,2000,250,12,0.048,0.02766820153069461,0.08201230121318728,0.01
videofeedback,global_target_local_source,8,real,Panda70M,0.01,0.041375,2000,250,21,0.084,0.05559603876664466,0.12499486641356522,0.01
videofeedback,global_target_local_source,8,fake,Hotshot-XL,0.01,0.041375,2000,500,143,0.286,0.24814005321609287,0.3271231645014515,0.01
videofeedback,global_target_local_target,8,real,all_real,0.001,0.008625,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,global_target_local_target,8,real,DiDeMo,0.001,0.008625,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,global_target_local_target,8,real,Panda70M,0.001,0.008625,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,global_target_local_target,8,fake,Hotshot-XL,0.001,0.008625,2000,500,11,0.022,0.012328008269927582,0.03896086121131637,0.001
videofeedback,global_target_local_target,8,real,all_real,0.01,0.03937500000000001,2000,500,19,0.038,0.024460118055830385,0.05858477253064388,0.01
videofeedback,global_target_local_target,8,real,DiDeMo,0.01,0.03937500000000001,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.01
videofeedback,global_target_local_target,8,real,Panda70M,0.01,0.03937500000000001,2000,250,14,0.056,0.03364764921901088,0.0917907207329439,0.01
videofeedback,global_target_local_target,8,fake,Hotshot-XL,0.01,0.03937500000000001,2000,500,73,0.146,0.11774876682646929,0.1796492662203097,0.01
videofeedback,local_d1_target,8,real,all_real,0.001,0.010125,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,local_d1_target,8,real,DiDeMo,0.001,0.010125,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,local_d1_target,8,real,Panda70M,0.001,0.010125,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,local_d1_target,8,fake,Hotshot-XL,0.001,0.010125,2000,500,12,0.024,0.013781314655496986,0.041477057463900756,0.001
videofeedback,local_d1_target,8,real,all_real,0.01,0.041999999999999996,2000,500,24,0.048,0.03246520694135317,0.07042719683589006,0.01
videofeedback,local_d1_target,8,real,DiDeMo,0.01,0.041999999999999996,2000,250,7,0.028,0.013628058600839217,0.05665777612286046,0.01
videofeedback,local_d1_target,8,real,Panda70M,0.01,0.041999999999999996,2000,250,17,0.068,0.04288591857836033,0.10618925218570377,0.01
videofeedback,local_d1_target,8,fake,Hotshot-XL,0.01,0.041999999999999996,2000,500,76,0.152,0.12319239267380164,0.18611414828743875,0.01
videofeedback,local_d1_target_only,8,real,all_real,0.001,0.0005,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.0005
videofeedback,local_d1_target_only,8,real,DiDeMo,0.001,0.0005,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.0005
videofeedback,local_d1_target_only,8,real,Panda70M,0.001,0.0005,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.0005
videofeedback,local_d1_target_only,8,fake,Hotshot-XL,0.001,0.0005,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.0005
videofeedback,local_d1_target_only,8,real,all_real,0.01,0.012,2000,500,22,0.044,0.02923395562860718,0.06571944287232845,0.01
videofeedback,local_d1_target_only,8,real,DiDeMo,0.01,0.012,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.01
videofeedback,local_d1_target_only,8,real,Panda70M,0.01,0.012,2000,250,20,0.08,0.052382328372331775,0.12032964320384165,0.01
videofeedback,local_d1_target_only,8,fake,Hotshot-XL,0.01,0.012,2000,500,50,0.1,0.07667756273730172,0.1294219096319401,0.01
videofeedback,local_d1_target_raw,8,real,all_real,0.001,-1537.8477622827359,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d1_target_raw,8,real,DiDeMo,0.001,-1537.8477622827359,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d1_target_raw,8,real,Panda70M,0.001,-1537.8477622827359,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d1_target_raw,8,fake,Hotshot-XL,0.001,-1537.8477622827359,2000,500,6,0.012,0.005510995174027703,0.025930361116447292,0.001
videofeedback,local_d1_target_raw,8,real,all_real,0.01,-1509.3634673075749,2000,500,22,0.044,0.02923395562860718,0.06571944287232845,0.01
videofeedback,local_d1_target_raw,8,real,DiDeMo,0.01,-1509.3634673075749,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.01
videofeedback,local_d1_target_raw,8,real,Panda70M,0.01,-1509.3634673075749,2000,250,20,0.08,0.052382328372331775,0.12032964320384165,0.01
videofeedback,local_d1_target_raw,8,fake,Hotshot-XL,0.01,-1509.3634673075749,2000,500,50,0.1,0.07667756273730172,0.1294219096319401,0.01
videofeedback,local_d2_norm_target,8,real,all_real,0.001,0.064625,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.001
videofeedback,local_d2_norm_target,8,real,DiDeMo,0.001,0.064625,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_norm_target,8,real,Panda70M,0.001,0.064625,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,local_d2_norm_target,8,fake,Hotshot-XL,0.001,0.064625,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.001
videofeedback,local_d2_norm_target,8,real,all_real,0.01,0.1015,2000,500,6,0.012,0.005510995174027703,0.025930361116447292,0.01
videofeedback,local_d2_norm_target,8,real,DiDeMo,0.01,0.1015,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.01
videofeedback,local_d2_norm_target,8,real,Panda70M,0.01,0.1015,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.01
videofeedback,local_d2_norm_target,8,fake,Hotshot-XL,0.01,0.1015,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.01
videofeedback,local_d2_norm_target_only,8,real,all_real,0.001,0.001,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_norm_target_only,8,real,DiDeMo,0.001,0.001,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_norm_target_only,8,real,Panda70M,0.001,0.001,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_norm_target_only,8,fake,Hotshot-XL,0.001,0.001,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_norm_target_only,8,real,all_real,0.01,0.0145,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.009
videofeedback,local_d2_norm_target_only,8,real,DiDeMo,0.01,0.0145,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.009
videofeedback,local_d2_norm_target_only,8,real,Panda70M,0.01,0.0145,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.009
videofeedback,local_d2_norm_target_only,8,fake,Hotshot-XL,0.01,0.0145,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.009
videofeedback,local_d2_norm_target_raw,8,real,all_real,0.001,-5.40105848982375,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_norm_target_raw,8,real,DiDeMo,0.001,-5.40105848982375,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_norm_target_raw,8,real,Panda70M,0.001,-5.40105848982375,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_norm_target_raw,8,fake,Hotshot-XL,0.001,-5.40105848982375,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_norm_target_raw,8,real,all_real,0.01,-3.6463003973110184,2000,500,5,0.01,0.004278753896590496,0.023193099755730702,0.01
videofeedback,local_d2_norm_target_raw,8,real,DiDeMo,0.01,-3.6463003973110184,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.01
videofeedback,local_d2_norm_target_raw,8,real,Panda70M,0.01,-3.6463003973110184,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.01
videofeedback,local_d2_norm_target_raw,8,fake,Hotshot-XL,0.01,-3.6463003973110184,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.01
videofeedback,local_d2_source,8,real,all_real,0.001,0.00975,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,local_d2_source,8,real,DiDeMo,0.001,0.00975,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,local_d2_source,8,real,Panda70M,0.001,0.00975,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,local_d2_source,8,fake,Hotshot-XL,0.001,0.00975,2000,500,30,0.06,0.0423483564809462,0.08436106312521979,0.001
videofeedback,local_d2_source,8,real,all_real,0.01,0.041375,2000,500,33,0.066,0.04737852635977387,0.09123940116085351,0.01
videofeedback,local_d2_source,8,real,DiDeMo,0.01,0.041375,2000,250,12,0.048,0.02766820153069461,0.08201230121318728,0.01
videofeedback,local_d2_source,8,real,Panda70M,0.01,0.041375,2000,250,21,0.084,0.05559603876664466,0.12499486641356522,0.01
videofeedback,local_d2_source,8,fake,Hotshot-XL,0.01,0.041375,2000,500,143,0.286,0.24814005321609287,0.3271231645014515,0.01
videofeedback,local_d2_source_mean_target_whitening,8,real,all_real,0.001,0.008625,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,local_d2_source_mean_target_whitening,8,real,DiDeMo,0.001,0.008625,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,local_d2_source_mean_target_whitening,8,real,Panda70M,0.001,0.008625,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,local_d2_source_mean_target_whitening,8,fake,Hotshot-XL,0.001,0.008625,2000,500,11,0.022,0.012328008269927582,0.03896086121131637,0.001
videofeedback,local_d2_source_mean_target_whitening,8,real,all_real,0.01,0.03937500000000001,2000,500,19,0.038,0.024460118055830385,0.05858477253064388,0.01
videofeedback,local_d2_source_mean_target_whitening,8,real,DiDeMo,0.01,0.03937500000000001,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.01
videofeedback,local_d2_source_mean_target_whitening,8,real,Panda70M,0.01,0.03937500000000001,2000,250,14,0.056,0.03364764921901088,0.0917907207329439,0.01
videofeedback,local_d2_source_mean_target_whitening,8,fake,Hotshot-XL,0.01,0.03937500000000001,2000,500,73,0.146,0.11774876682646929,0.1796492662203097,0.01
videofeedback,local_d2_source_mean_target_whitening_only,8,real,all_real,0.001,0.0015,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_source_mean_target_whitening_only,8,real,DiDeMo,0.001,0.0015,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_source_mean_target_whitening_only,8,real,Panda70M,0.001,0.0015,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_source_mean_target_whitening_only,8,fake,Hotshot-XL,0.001,0.0015,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,local_d2_source_mean_target_whitening_only,8,real,all_real,0.01,0.0135,2000,500,22,0.044,0.02923395562860718,0.06571944287232845,0.0095
videofeedback,local_d2_source_mean_target_whitening_only,8,real,DiDeMo,0.01,0.0135,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.0095
videofeedback,local_d2_source_mean_target_whitening_only,8,real,Panda70M,0.01,0.0135,2000,250,20,0.08,0.052382328372331775,0.12032964320384165,0.0095
videofeedback,local_d2_source_mean_target_whitening_only,8,fake,Hotshot-XL,0.01,0.0135,2000,500,57,0.114,0.08903690099400285,0.1448490898423155,0.0095
videofeedback,local_d2_source_mean_target_whitening_raw,8,real,all_real,0.001,-1541.789342824126,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,8,real,DiDeMo,0.001,-1541.789342824126,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,8,real,Panda70M,0.001,-1541.789342824126,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,8,fake,Hotshot-XL,0.001,-1541.789342824126,2000,500,6,0.012,0.005510995174027703,0.025930361116447292,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,8,real,all_real,0.01,-1512.0865641396113,2000,500,22,0.044,0.02923395562860718,0.06571944287232845,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,8,real,DiDeMo,0.01,-1512.0865641396113,2000,250,2,0.008,0.0021966371203094217,0.02869452958320804,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,8,real,Panda70M,0.01,-1512.0865641396113,2000,250,20,0.08,0.052382328372331775,0.12032964320384165,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,8,fake,Hotshot-XL,0.01,-1512.0865641396113,2000,500,61,0.122,0.0961592783150937,0.15360472307383977,0.01
videofeedback,local_d2_source_only,8,real,all_real,0.001,0.0015,2000,500,3,0.006,0.0020425962719602363,0.01749025210405338,0.001
videofeedback,local_d2_source_only,8,real,DiDeMo,0.001,0.0015,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_source_only,8,real,Panda70M,0.001,0.0015,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,local_d2_source_only,8,fake,Hotshot-XL,0.001,0.0015,2000,500,9,0.018,0.009498193296197078,0.033851670908739286,0.001
videofeedback,local_d2_source_only,8,real,all_real,0.01,0.007,2000,500,26,0.052,0.035730265115705276,0.07510114393784553,0.0095
videofeedback,local_d2_source_only,8,real,DiDeMo,0.01,0.007,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.0095
videofeedback,local_d2_source_only,8,real,Panda70M,0.01,0.007,2000,250,22,0.088,0.05883135595378163,0.12963848283046467,0.0095
videofeedback,local_d2_source_only,8,fake,Hotshot-XL,0.01,0.007,2000,500,111,0.222,0.18776935138162992,0.26046978191499315,0.0095
videofeedback,local_d2_source_raw,8,real,all_real,0.001,-1560.0659734436776,2000,500,3,0.006,0.0020425962719602363,0.01749025210405338,0.001
videofeedback,local_d2_source_raw,8,real,DiDeMo,0.001,-1560.0659734436776,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_source_raw,8,real,Panda70M,0.001,-1560.0659734436776,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,local_d2_source_raw,8,fake,Hotshot-XL,0.001,-1560.0659734436776,2000,500,11,0.022,0.012328008269927582,0.03896086121131637,0.001
videofeedback,local_d2_source_raw,8,real,all_real,0.01,-1530.200109844387,2000,500,28,0.056,0.03902562068315149,0.0797447936467069,0.01
videofeedback,local_d2_source_raw,8,real,DiDeMo,0.01,-1530.200109844387,2000,250,4,0.016,0.006239224570471175,0.04040980934111918,0.01
videofeedback,local_d2_source_raw,8,real,Panda70M,0.01,-1530.200109844387,2000,250,24,0.096,0.06536188077872192,0.1388658252135973,0.01
videofeedback,local_d2_source_raw,8,fake,Hotshot-XL,0.01,-1530.200109844387,2000,500,117,0.234,0.1990046985940334,0.2730514505315124,0.01
videofeedback,local_d2_target,8,real,all_real,0.001,0.008625,2000,500,4,0.008,0.00311531518006224,0.020387035834105168,0.001
videofeedback,local_d2_target,8,real,DiDeMo,0.001,0.008625,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.001
videofeedback,local_d2_target,8,real,Panda70M,0.001,0.008625,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.001
videofeedback,local_d2_target,8,fake,Hotshot-XL,0.001,0.008625,2000,500,11,0.022,0.012328008269927582,0.03896086121131637,0.001
videofeedback,local_d2_target,8,real,all_real,0.01,0.03937500000000001,2000,500,19,0.038,0.024460118055830385,0.05858477253064388,0.01
videofeedback,local_d2_target,8,real,DiDeMo,0.01,0.03937500000000001,2000,250,5,0.02,0.008572324384058198,0.045955643131568594,0.01
videofeedback,local_d2_target,8,real,Panda70M,0.01,0.03937500000000001,2000,250,14,0.056,0.03364764921901088,0.0917907207329439,0.01
videofeedback,local_d2_target,8,fake,Hotshot-XL,0.01,0.03937500000000001,2000,500,73,0.146,0.11774876682646929,0.1796492662203097,0.01
videofeedback,local_d2_target_diagonal,8,real,all_real,0.001,0.008875,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_target_diagonal,8,real,DiDeMo,0.001,0.008875,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_target_diagonal,8,real,Panda70M,0.001,0.008875,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_target_diagonal,8,fake,Hotshot-XL,0.001,0.008875,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.001
videofeedback,local_d2_target_diagonal,8,real,all_real,0.01,0.061125,2000,500,10,0.02,0.010899183596210813,0.036420183246879345,0.01
videofeedback,local_d2_target_diagonal,8,real,DiDeMo,0.01,0.061125,2000,250,3,0.012,0.0040893198805342975,0.0346807804270196,0.01
videofeedback,local_d2_target_diagonal,8,real,Panda70M,0.01,0.061125,2000,250,7,0.028,0.013628058600839217,0.05665777612286046,0.01
videofeedback,local_d2_target_diagonal,8,fake,Hotshot-XL,0.01,0.061125,2000,500,38,0.076,0.055869027037427826,0.10259641367396849,0.01
videofeedback,local_d2_target_diagonal_only,8,real,all_real,0.001,0.0005,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_target_diagonal_only,8,real,DiDeMo,0.001,0.0005,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_target_diagonal_only,8,real,Panda70M,0.001,0.0005,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.001
videofeedback,local_d2_target_diagonal_only,8,fake,Hotshot-XL,0.001,0.0005,2000,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.001
videofeedback,local_d2_target_diagonal_only,8,real,all_real,0.01,0.0035,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.01
videofeedback,local_d2_target_diagonal_only,8,real,DiDeMo,0.01,0.0035,2000,250,0,0.0,8.673617379884035e-19,0.015133299495444574,0.01
videofeedback,local_d2_target_diagonal_only,8,real,Panda70M,0.01,0.0035,2000,250,1,0.004,0.0007064475340650966,0.02230578556541592,0.01
videofeedback,local_d2_target_diagonal_only,8,fake,Hotshot-XL,0.01,0.0035,2000,500,1,0.002,0.00035313639455927456,0.011240706705146758,0.01
