dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,WildScrape,515,515,0.5516146667923462,0.5441360613629661,0.5354382095670185,0.0,0.013592233009708738,0.9436893203883495,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,AnimateDiff,218,218,0.6172355020621161,0.6844115026075399,0.5945079450786775,0.009174311926605505,0.05504587155963303,0.7293577981651376,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,Fast-SVD,290,290,0.5507491082045185,0.6911542319459388,0.4750096381456069,0.0,0.0034482758620689655,0.6275862068965518,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,Hotshot-XL,500,500,0.647482,0.7106142577597436,0.566091106483195,0.002,0.008,0.726,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,LVDM,276,276,0.90517354547364,0.9238452670527778,0.8793628152647749,0.03985507246376811,0.17391304347826086,0.35144927536231885,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,LaVie-base,258,258,0.6897797608316808,0.7374734648124216,0.6478175457005229,0.007751937984496124,0.046511627906976744,0.6666666666666666,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,ModelScope,246,246,0.8171062198426864,0.8393190744702815,0.7898756556835425,0.012195121951219513,0.11382113821138211,0.556910569105691,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,Pika,132,132,0.46849173553719015,0.5832842331700019,0.43836076466999907,0.0,0.0,0.8636363636363636,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,SoRA-Clip,290,290,0.5676753864447086,0.6413017852634798,0.5150656248804214,0.0,0.0,0.7965517241379311,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,Text2Video-Zero,296,296,0.9181599251278305,0.9403317623086418,0.8858417310686858,0.05067567567567568,0.16554054054054054,0.20945945945945946,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,VideoCrafter2,232,232,0.5714736920332937,0.7204249106661783,0.4839010117434341,0.0,0.0,0.5517241379310345,local_raw_d2_target,Local未归一化D2,fc3
videofeedback,ZeroScope-576w,276,276,0.807235874816215,0.8467345785920742,0.7152779016633042,0.0,0.010869565217391304,0.4855072463768116,local_raw_d2_target,Local未归一化D2,fc3
comgenvid,Sora,898,898,0.6984464362775978,0.7311850459285671,0.6629669759756855,0.0077951002227171495,0.045657015590200446,0.7505567928730512,local_d2_norm_target,Local D2幅度,fc3
comgenvid,VEO3,898,898,0.7378776642973002,0.7702011456967749,0.6893891046705178,0.0022271714922048997,0.036748329621380846,0.6514476614699332,local_d2_norm_target,Local D2幅度,fc3
genvideo,Crafter,188,188,0.6277727478497057,0.6696448306509803,0.5790027408827343,0.005319148936170213,0.010638297872340425,0.7819148936170213,local_d2_norm_target,Local D2幅度,fc3
genvideo,Gen2,1380,1380,0.7046439823566477,0.7205832373857427,0.6587684869286575,0.0,0.016666666666666666,0.744927536231884,local_d2_norm_target,Local D2幅度,fc3
genvideo,HotShot,700,700,0.4901081632653061,0.5591571141363274,0.45915853960903574,0.0,0.002857142857142857,0.8757142857142857,local_d2_norm_target,Local D2幅度,fc3
genvideo,Lavie,1400,1400,0.5590846938775511,0.594378257002111,0.535571053319585,0.002142857142857143,0.02,0.8807142857142857,local_d2_norm_target,Local D2幅度,fc3
genvideo,ModelScope,700,700,0.4440061224489795,0.47274499906240475,0.46040710505193466,0.0014285714285714286,0.012857142857142857,0.9542857142857143,local_d2_norm_target,Local D2幅度,fc3
genvideo,MoonValley,626,626,0.7742461901213649,0.7886606806549112,0.7321621379413796,0.0,0.019169329073482427,0.6932907348242812,local_d2_norm_target,Local D2幅度,fc3
