dataset,video_id,selector,repeat,duration_seconds,total_seconds,coarse_decode_prepare_seconds,selection_seconds,coarse_forward_seconds,dense_decode_prepare_seconds,dense_forward_seconds,score_seconds,cdf_seconds,coarse_frames,dense_unique_frames,effective_k,observed_unique_frames,coarse_computed_frames,dense_computed_frames,peak_gpu_allocated_mib,peak_gpu_reserved_mib,rss_mib,process_peak_rss_mib,final_score,window_frames,source_model,subset,score_error
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,uniform3,0,3.0,0.1567196045070886,1.953914761543274e-05,4.4677406549453735e-05,0.0,0.0289433728903532,0.092059601098299,0.0349307227879762,0.0007183514535427,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2752657657657658,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,uniform3,0,2.0,0.0975220613181591,1.3532117009162905e-05,4.801340401172638e-05,0.0,0.0236788857728242,0.0611581783741712,0.0118890069425106,0.0007313024252653,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.02475,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,uniform3,0,3.0,0.1846702434122562,1.487135887145996e-05,4.970468580722809e-05,0.0,0.0481900461018085,0.0924095083028078,0.0432759933173656,0.0007264837622642,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0610539289289289,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,uniform3,0,2.0,0.0941817089915275,1.374073326587677e-05,4.620850086212158e-05,0.0,0.0200706198811531,0.061036393046379,0.0122710242867469,0.0007402561604976,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1345,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,uniform3,0,2.0,0.1053058765828609,1.2701377272605896e-05,4.550814628601074e-05,0.0,0.0305094551295042,0.061751240864396,0.0122668277472257,0.0007166974246501,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.013875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,uniform3,0,2.0,0.0973643045872449,1.2507662177085876e-05,4.6351924538612366e-05,0.0,0.0217177625745534,0.0610850881785154,0.0138004757463932,0.0006988141685724,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.104375,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,uniform3,0,3.0,0.2130910027772188,1.5053898096084596e-05,4.9564987421035767e-05,0.0,0.0709268804639577,0.0931955017149448,0.0481738336384296,0.0007267650216817,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0015835835835835,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,uniform3,0,3.0,0.1961745843291282,1.4120712876319884e-05,4.752166569232941e-05,0.0,0.0523529350757598,0.0914460588246584,0.0515763126313686,0.000734306871891,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.4355211461461461,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,uniform3,0,3.0,0.2159661259502172,1.4152377843856812e-05,4.81829047203064e-05,0.0,0.0848535802215337,0.0929073188453912,0.0374343786388635,0.000705162063241,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1845426676676677,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,uniform3,0,3.0,0.2111755590885877,1.3822689652442932e-05,4.657171666622162e-05,0.0,0.0704679824411869,0.0932786781340837,0.0466577168554067,0.0007074140012264,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.101091091091091,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,uniform3,0,2.0,0.1106285322457552,1.3399869203567503e-05,4.502758383750916e-05,0.0,0.0340051986277103,0.0618219599127769,0.0140516050159931,0.0006880648434162,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.370875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,uniform3,0,2.0,0.1002253014594316,1.212768256664276e-05,4.236400127410889e-05,0.0,0.0225452668964862,0.0624622609466314,0.0144567359238863,0.0007031206041574,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.023375,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,uniform3,0,2.0,0.1057642959058284,1.28280371427536e-05,4.429556429386139e-05,0.0,0.0300784762948751,0.0615516100078821,0.0133828669786453,0.0006911400705575,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.5005,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,uniform3,0,2.0,0.1188911162316799,1.2569129467010498e-05,4.197284579277039e-05,0.0,0.043447058647871,0.0611526798456907,0.0134834311902523,0.0007495786994695,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.052125,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,uniform3,0,2.0,0.1071814876049757,2.9403716325759888e-05,0.00010646879673,0.0,0.030934764072299,0.0618515349924564,0.0135119911283254,0.0007430408149957,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.146,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,uniform3,0,2.0,0.0962596293538808,1.346878707408905e-05,4.650093615055084e-05,0.0,0.019479701295495,0.0621400065720081,0.01384306140244,0.0007340554147958,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0125,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,uniform3,0,3.0,0.2216634750366211,1.4621764421463013e-05,4.693306982517242e-05,0.0,0.0744417775422334,0.0911726187914609,0.0552393328398466,0.0007446315139532,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2551754254254254,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,uniform3,0,2.0,0.0956980120390653,1.2967735528945925e-05,4.689022898674011e-05,0.0,0.0207672007381916,0.0607686527073383,0.0133682955056428,0.0007306598126888,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.393875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,uniform3,0,2.0,0.093803821131587,1.3412907719612122e-05,4.628114402294159e-05,0.0,0.0181860625743865,0.0607681591063737,0.014044078066945,0.0007432587444782,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1709999999999999,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,uniform3,0,2.5,0.263065967708826,1.3958662748336792e-05,5.21782785654068e-05,0.0,0.1192474644631147,0.0945030320435762,0.0485561750829219,0.0006900522857904,0,20.0,3.0,20,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.6541011011011011,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,uniform3,0,2.5,0.2610308025032282,1.377984881401062e-05,4.39472496509552e-05,0.0,0.1110177282243967,0.0910666175186634,0.0581894777715206,0.0006959084421396,0,20.0,3.0,20,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2355805805805805,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,uniform3,0,3.0,0.1908802203834056,1.3828277587890623e-05,4.495866596698761e-05,0.0,0.0450225435197353,0.0921306200325489,0.0529635231941938,0.0007010549306869,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2766779279279279,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6004632.mp4,uniform3,1,2.0,0.1009659580886364,1.2058764696121216e-05,4.51989471912384e-05,0.0,0.0227058921009302,0.0611376594752073,0.0163583476096391,0.0007026065140962,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.083375,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000321.mp4,uniform3,1,3.0,0.1730561219155788,1.366250216960907e-05,5.135871469974518e-05,0.0,0.0326488763093948,0.0922062247991561,0.0474250931292772,0.0007070749998092,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.101650025025025,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,uniform3,1,3.0,0.1594553086906671,1.3530254364013672e-05,4.35858964920044e-05,0.0,0.0273619424551725,0.0918846875429153,0.0394703317433595,0.0006776396185159,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2752657657657658,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,uniform3,1,2.0,0.0960443746298551,1.2246891856193542e-05,4.31351363658905e-05,0.0,0.0223191082477569,0.0609238967299461,0.0120530705899,0.0006896890699863,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.02475,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,uniform3,1,3.0,0.2117920387536287,1.2850388884544373e-05,4.3606385588645935e-05,0.0,0.0702577140182256,0.0916879642754793,0.0491067245602607,0.0006798543035984,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0610539289289289,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,uniform3,1,2.0,0.0920432284474372,1.2287870049476624e-05,4.361569881439209e-05,0.0,0.0183238796889781,0.0609832853078842,0.0119787901639938,0.0006980188190937,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1345,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,uniform3,1,2.0,0.0985225364565849,1.204758882522583e-05,4.297494888305664e-05,0.0,0.0246989130973815,0.0611336324363946,0.0119206458330154,0.0007112193852663,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.013875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,uniform3,1,2.0,0.0918110013008117,1.2520700693130491e-05,4.205293953418732e-05,0.0,0.01784030161798,0.061090437695384,0.0121114496141672,0.0007106289267539,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.104375,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,uniform3,1,3.0,0.2223666254431009,2.8502196073532104e-05,0.0001009311527013,0.0,0.0739013738930225,0.0938022602349519,0.0538443606346845,0.0006845816969871,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0015835835835835,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,uniform3,1,3.0,0.1940325200557708,1.4320015907287598e-05,4.3764710426330566e-05,0.0,0.0548598524183034,0.0925393346697092,0.0458855871111154,0.0006856005638837,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.4355211461461461,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,uniform3,1,3.0,0.2199132088571787,1.3509765267372131e-05,4.482641816139221e-05,0.0,0.0892037618905305,0.0937312915921211,0.0362179242074489,0.0006973296403884,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1845426676676677,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,uniform3,1,3.0,0.1782014761120081,1.2831762433052065e-05,5.6805089116096497e-05,0.0,0.0488539133220911,0.0930209439247846,0.0355588980019092,0.0006943885236978,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.101091091091091,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,uniform3,1,2.0,0.1052904240787029,1.2168660759925842e-05,4.158355295658112e-05,0.0,0.0301861353218555,0.0616489890962839,0.0127120558172464,0.0006856732070446,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.370875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,uniform3,1,2.0,0.0987418349832296,1.2196600437164308e-05,4.2304396629333496e-05,0.0,0.024476895108819,0.0611932128667831,0.0123039223253726,0.0007094796746969,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.023375,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,uniform3,1,2.0,0.1139847785234451,1.1866912245750427e-05,4.344619810581207e-05,0.0,0.0372540839016437,0.062445368617773,0.0135272331535816,0.000699384137988,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.5005,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,uniform3,1,2.0,0.1113796029239893,1.2977048754692078e-05,4.38448041677475e-05,0.0,0.0366004072129726,0.0619931183755397,0.0120157655328512,0.0007098391652107,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.052125,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,uniform3,1,2.0,0.0997913889586925,1.1336058378219604e-05,4.2947009205818176e-05,0.0,0.0244081653654575,0.0611582305282354,0.0134666636586189,0.0007006637752056,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.146,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,uniform3,1,2.0,0.0930463224649429,1.1587515473365784e-05,4.307366907596588e-05,0.0,0.0191865488886833,0.0609348230063915,0.0121585130691528,0.000707846134901,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0125,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,uniform3,1,3.0,0.1941230855882167,1.5173107385635376e-05,4.498101770877838e-05,0.0,0.0532162562012672,0.0914687924087047,0.0486886277794837,0.0006849933415651,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2551754254254254,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,uniform3,1,2.0,0.0963396597653627,1.204758882522583e-05,4.389695823192597e-05,0.0,0.0213917326182127,0.0607745014131069,0.0134289264678955,0.0006849318742752,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.393875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,uniform3,1,2.0,0.0966147072613239,1.2237578630447388e-05,4.277564585208893e-05,0.0,0.0197970289736986,0.0620874278247356,0.0139638110995292,0.0007080566138029,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1709999999999999,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,uniform3,1,2.5,0.2467327509075403,1.2919306755065918e-05,4.378333687782288e-05,0.0,0.1106279212981462,0.0910524204373359,0.044306680560112,0.0006846524775028,0,20.0,3.0,20,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.6541011011011011,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,uniform3,1,2.5,0.2431396208703518,1.1688098311424255e-05,4.2963773012161255e-05,0.0,0.1013436168432235,0.0945428553968668,0.0464923083782196,0.0007023271173238,0,20.0,3.0,20,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2355805805805805,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,uniform3,1,3.0,0.1869294010102749,1.3319775462150574e-05,4.4308602809906006e-05,0.0,0.0489266868680715,0.091277515515685,0.0459296088665723,0.0007340367883443,0,24.0,3.0,24,0.0,24.0,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2766779279279279,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6004632.mp4,fc3,0,2.0,0.143241936340928,0.0137493405491113,0.0001480747014284,0.0295412056148052,0.0260863713920116,0.0609281919896602,0.0120967831462621,0.0006876345723867,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.066375,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000321.mp4,fc3,0,3.0,0.2163149230182171,0.0120338443666696,0.000175105407834,0.0299378633499145,0.0291285142302513,0.0919969603419303,0.0523419920355081,0.0006968080997467,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0978962712712712,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,fc3,0,3.0,0.2255740314722061,0.0135806072503328,0.0002246275544166,0.0299332551658153,0.0293438211083412,0.0920322723686695,0.0597601346671581,0.0006954260170459,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2467372372372372,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,fc3,0,2.0,0.1454008519649505,0.0129481442272663,0.0001811012625694,0.0298960004001855,0.0252117924392223,0.0617614071816206,0.0146916303783655,0.0007069837301969,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,fc3,0,3.0,0.2718636952340603,0.0244483947753906,0.0002420917153358,0.03039919026196,0.0717455465346574,0.0921445917338132,0.0521747581660747,0.0007048714905977,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0595524274274274,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,fc3,0,2.0,0.1338766999542713,0.0103544164448976,0.0001478902995586,0.0298872292041778,0.0174289029091596,0.0610211044549942,0.0143597964197397,0.0006738249212503,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.10675,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,fc3,0,2.0,0.1420179456472396,0.0123843848705291,0.0001486223191022,0.0299202073365449,0.0235687922686338,0.0621687993407249,0.0131173133850097,0.0007059853523969,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.010625,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,fc3,0,2.0,0.1317052822560072,0.009925240650773,0.0001426991075277,0.0299074556678533,0.0180851183831691,0.0610145330429077,0.0119388233870267,0.000687463209033,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.080125,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,fc3,0,3.0,0.2658894751220941,0.0237834844738245,0.0002026446163654,0.0306687150150537,0.0840171407908201,0.0916079171001911,0.0349046625196933,0.0007000938057899,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0018338338338338,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,fc3,0,3.0,0.2267507426440715,0.0155470576137304,0.0001964978873729,0.0299651939421892,0.0502285175025463,0.0955437030643224,0.0345526654273271,0.0007123034447431,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.3977333583583583,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,fc3,0,3.0,0.2448218762874603,0.0212381202727556,0.0002043768763542,0.0299175232648849,0.0625942125916481,0.0924645438790321,0.0377207286655902,0.0006779916584491,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1687769019019019,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,fc3,0,3.0,0.2649098914116621,0.0186409372836351,0.0002465303987264,0.030012996867299,0.0778491701930761,0.0935814082622528,0.0438809543848037,0.0006936658173799,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1003403403403403,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,fc3,0,2.0,0.1618888955563306,0.0177841745316982,0.0001821462064981,0.0303829852491617,0.0368451476097106,0.0625401306897401,0.0134494677186012,0.0007002651691436,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.329625,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,fc3,0,2.0,0.1421433240175247,0.0131529029458761,0.0001399014145135,0.0306376386433839,0.0183202642947435,0.0617620386183261,0.0174163430929183,0.0007099695503711,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.016375,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,fc3,0,2.0,0.148557124659419,0.0136236324906349,0.0001634676009416,0.0299695115536451,0.0302065201103687,0.0614508800208568,0.0123942401260137,0.0007444117218255,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.4589999999999999,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,fc3,0,2.0,0.1631111167371273,0.0132107678800821,0.0001914277672767,0.0300005283206701,0.0436678249388933,0.0631602555513382,0.0121353100985288,0.0007398426532745,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0418749999999999,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,fc3,0,2.0,0.1506351828575134,0.0175306051969528,0.0002152323722839,0.0309308189898729,0.0273171961307525,0.0618957914412021,0.0120219979435205,0.0007187332957983,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1345,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,fc3,0,2.0,0.1334129236638546,0.0108759421855211,0.000181533396244,0.0298963524401187,0.0181065034121274,0.0617708340287208,0.0118866935372352,0.0006913226097822,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01125,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,fc3,0,3.0,0.2444370947778225,0.0180269218981266,0.0002209432423114,0.0299835205078125,0.0569115132093429,0.092520760372281,0.0460682306438684,0.0007000751793384,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2263966466466466,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,fc3,0,2.0,0.1427809540182352,0.0116243585944175,0.0001865588128566,0.0298958122730255,0.0239384584128856,0.0617886800318956,0.0146018043160438,0.0007408279925584,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.352875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,fc3,0,2.0,0.1358640678226947,0.0100885070860385,0.0001461617648601,0.0298557896167039,0.019152807071805,0.061766255646944,0.0141335278749465,0.0007168669253587,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.143,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,fc3,0,2.5,0.2949112113565206,0.0357285030186176,0.0002213232219219,0.0302595887333154,0.1091036684811115,0.0929999928921461,0.0258888136595487,0.0007039811462163,3,20.0,2.0,20,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.61475,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,fc3,0,2.5,0.3008190207183361,0.0334500838071107,0.0002158228307962,0.0302529390901327,0.1201367788016796,0.0923595856875181,0.0236950237303972,0.0007037799805402,3,20.0,2.0,20,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2206875,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,fc3,0,3.0,0.2383677307516336,0.0158425718545913,0.000182494521141,0.0299444328993558,0.0540829431265592,0.0913170613348484,0.0462898295372724,0.0007045622915029,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2761774274274274,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6004632.mp4,fc3,1,2.0,0.1441904604434967,0.0128534398972988,0.0001449286937713,0.0298837814480066,0.0254991594702005,0.0613353066146373,0.0137374512851238,0.0007328446954488,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.066375,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000321.mp4,fc3,1,3.0,0.201600644737482,0.0119238104671239,0.0002716686576604,0.0301563329994678,0.0310856830328702,0.0922699123620987,0.0351798590272665,0.0007095001637935,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0978962712712712,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,fc3,1,3.0,0.2126448303461074,0.0164687987416982,0.0002108998596668,0.0307475235313177,0.0293191317468881,0.0922942794859409,0.0428926590830087,0.0007078275084495,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2467372372372372,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,fc3,1,2.0,0.1418369524180889,0.0141856763511896,0.0001453105360269,0.0308907497674226,0.0226758681237697,0.0614230800420045,0.0117744244635105,0.0007383935153484,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,fc3,1,3.0,0.2379524279385805,0.0202768612653017,0.0002126097679138,0.0300481710582971,0.0507519170641899,0.0913645606487989,0.0445898212492466,0.0007038600742816,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0595524274274274,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,fc3,1,2.0,0.1340917963534593,0.0109209604561328,0.0001667328178882,0.0299998167902231,0.018788730725646,0.0617204178124666,0.0117918513715267,0.0006992053240537,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.10675,16,,,
